,period_begin,zip_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,Year,school_rating,30FixedMortgage_3MoMedian,DGL,QQQ,SPY,Inflation_Rate,median_income,Unemployment,mobility_abroad,mobility_withincounty,mobility_withinstate,mobility_withUS
470,2015-01-01,78641,Condo/Co-op,3,50000.0,45900.0,55.55555556,51.0,2,10.0,3.0,55.0,0.948399856,0.0,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
471,2015-04-01,78641,Condo/Co-op,3,48000.0,252835.0,53.33333333,116.60777390000001,3,593.0,407.0,42.0,0.947963801,0.0,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
472,2015-04-01,78641,Condo/Co-op,3,48000.0,252835.0,53.33333333,116.60777390000001,3,593.0,407.0,42.0,0.947963801,0.0,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
473,2016-01-01,78641,Condo/Co-op,3,48000.0,49000.0,53.33333333,54.44444444,1,1.0,378.0,11.0,0.9795918370000001,0.0,2016,100.0,3.69,39.799999,104.07,193.660004,1.0,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
474,2016-01-01,78641,Condo/Co-op,3,48000.0,49000.0,53.33333333,54.44444444,1,1.0,378.0,11.0,0.9795918370000001,0.0,2016,100.0,3.69,39.799999,104.07,193.660004,1.0,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
475,2016-07-01,78641,Condo/Co-op,3,50000.0,59000.0,55.55555556,65.55555556,2,2.0,448.0,21.0,0.847457627,0.0,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
476,2016-07-01,78641,Condo/Co-op,3,50000.0,59000.0,55.55555556,65.55555556,2,2.0,448.0,21.0,0.847457627,0.0,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
477,2017-07-01,78641,Condo/Co-op,3,220000.0,223500.0,146.66666669999998,149.0,1,1.0,550.0,173.0,0.977777778,0.0,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,88562.0,4.1%,0.4%,7.0%,7.3%,2.2%
478,2017-07-01,78641,Condo/Co-op,3,220000.0,223500.0,146.66666669999998,149.0,1,1.0,550.0,173.0,0.977777778,0.0,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,88562.0,4.1%,0.4%,7.0%,7.3%,2.2%
479,2017-10-01,78641,Condo/Co-op,3,219790.0,77400.0,122.33210349999999,86.0,6,6.0,3.0,49.0,0.985110698,0.166666667,2017,100.0,3.92,40.650002,153.690002,258.450012,2.1,88562.0,4.1%,0.4%,7.0%,7.3%,2.2%
480,2017-10-01,78641,Condo/Co-op,3,219790.0,77400.0,122.33210349999999,86.0,6,6.0,3.0,49.0,0.985110698,0.166666667,2017,100.0,3.92,40.650002,153.690002,258.450012,2.1,88562.0,4.1%,0.4%,7.0%,7.3%,2.2%
481,2018-01-01,78641,Condo/Co-op,3,65250.0,254990.0,72.63268849,161.0760309,2,5.0,4.0,49.0,0.936784288,0.0,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
482,2018-01-01,78641,Condo/Co-op,3,65250.0,254990.0,72.63268849,161.0760309,2,5.0,4.0,49.0,0.936784288,0.0,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
483,2018-07-01,78641,Condo/Co-op,3,241990.0,290000.0,155.9213918,138.962766,1,513.0,4.0,6.0,0.987754602,0.0,2018,100.0,4.55,37.950001,181.059998,285.070007,2.7,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
484,2018-07-01,78641,Condo/Co-op,3,241990.0,290000.0,155.9213918,138.962766,1,513.0,4.0,6.0,0.987754602,0.0,2018,100.0,4.55,37.950001,181.059998,285.070007,2.7,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
485,2018-10-01,78641,Condo/Co-op,3,250000.0,297762.5,153.28019619999998,142.8776018,1,370.0,432.0,201.0,0.980430605,0.0,2018,100.0,4.83,38.490002,167.5,271.890015,2.2,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
486,2018-10-01,78641,Condo/Co-op,3,250000.0,297762.5,153.28019619999998,142.8776018,1,370.0,432.0,201.0,0.980430605,0.0,2018,100.0,4.83,38.490002,167.5,271.890015,2.2,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
487,2019-04-01,78641,Condo/Co-op,3,389900.0,298714.5,227.21445219999998,143.58126950000002,1,736.0,555.0,508.0,0.951207612,0.0,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,100562.0,4.2%,0.3%,8.9%,5.1%,2.2%
488,2019-04-01,78641,Condo/Co-op,3,389900.0,298714.5,227.21445219999998,143.58126950000002,1,736.0,555.0,508.0,0.951207612,0.0,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,100562.0,4.2%,0.3%,8.9%,5.1%,2.2%
489,2020-04-01,78641,Condo/Co-op,3,278126.0,99900.0,156.4263217,111.4955357,1,1.0,2.0,26.0,1.006707134,1.0,2020,100.0,3.23,50.98,226.860001,292.5,0.3,105096.0,4.7%,0.5%,10.6%,6.0%,2.4%
490,2020-04-01,78641,Condo/Co-op,3,278126.0,99900.0,156.4263217,111.4955357,1,1.0,2.0,26.0,1.006707134,1.0,2020,100.0,3.23,50.98,226.860001,292.5,0.3,105096.0,4.7%,0.5%,10.6%,6.0%,2.4%
491,2020-07-01,78641,Condo/Co-op,3,255000.0,279900.0,129.2237443,127.80821920000001,3,3.0,2.0,79.0,0.966795563,0.333333333,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,105096.0,4.7%,0.5%,10.6%,6.0%,2.4%
492,2020-07-01,78641,Condo/Co-op,3,255000.0,279900.0,129.2237443,127.80821920000001,3,3.0,2.0,79.0,0.966795563,0.333333333,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,105096.0,4.7%,0.5%,10.6%,6.0%,2.4%
493,2021-01-01,78641,Condo/Co-op,3,354950.0,367615.0,175.83020469999997,182.439206,8,9.0,6.0,98.0,1.050867563,0.375,2021,100.0,2.81,52.09,318.609985,387.029999,1.7,,,,,,
494,2021-04-01,78641,Condo/Co-op,3,140000.0,350000.0,155.5555556,201.3808976,1,5.0,5.0,42.0,1.12,1.0,2021,100.0,2.98,51.5,336.51001,417.609985,5.0,,,,,,
495,2021-07-01,78641,Condo/Co-op,3,360000.0,140000.0,202.4746907,155.5555556,5,3.0,1.0,13.5,1.06348045,0.6,2021,100.0,2.87,51.665001,367.4349975,441.27499400000005,5.4,,,,,,
496,2021-10-01,78641,Condo/Co-op,3,449832.5,334000.0,237.9920753,225.62699480000003,4,8.0,4.0,18.0,0.99427511,0.0,2021,100.0,3.07,51.2650015,389.71000699999996,463.2099915,6.8,,,,,,
497,2012-01-01,78641,Multi-Family (2-4 Unit),4,100000.0,165000.0,43.70629371,88.58200632,1,307.0,3.0,59.0,0.9624639079999999,0.0,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
498,2012-01-01,78641,Multi-Family (2-4 Unit),4,100000.0,165000.0,43.70629371,88.58200632,1,307.0,3.0,59.0,0.9624639079999999,0.0,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
499,2012-10-01,78641,Multi-Family (2-4 Unit),4,183673.0,173250.0,77.23843566,95.5301068,1,216.0,1.0,15.0,0.9933639809999999,0.0,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
500,2012-10-01,78641,Multi-Family (2-4 Unit),4,183673.0,173250.0,77.23843566,95.5301068,1,216.0,1.0,15.0,0.9933639809999999,0.0,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
501,2013-04-01,78641,Multi-Family (2-4 Unit),4,200500.0,185000.0,88.38999945,96.70691607,2,470.0,266.0,151.0,0.96803653,0.0,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
502,2013-04-01,78641,Multi-Family (2-4 Unit),4,200500.0,185000.0,88.38999945,96.70691607,2,470.0,266.0,151.0,0.96803653,0.0,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
503,2014-01-01,78641,Multi-Family (2-4 Unit),4,230000.0,236000.0,106.7780873,109.56360259999998,1,1.0,245.0,23.0,0.974576271,0.0,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
504,2014-01-01,78641,Multi-Family (2-4 Unit),4,230000.0,236000.0,106.7780873,109.56360259999998,1,1.0,245.0,23.0,0.974576271,0.0,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
505,2014-10-01,78641,Multi-Family (2-4 Unit),4,174000.0,215000.0,94.15584416,74.86072423,1,1.0,2.0,12.0,0.967204002,0.0,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
506,2014-10-01,78641,Multi-Family (2-4 Unit),4,174000.0,215000.0,94.15584416,74.86072423,1,1.0,2.0,12.0,0.967204002,0.0,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
507,2015-01-01,78641,Multi-Family (2-4 Unit),4,235500.0,229000.0,102.92832170000001,100.0874126,1,1.0,2.0,4.0,1.028384279,1.0,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
508,2015-01-01,78641,Multi-Family (2-4 Unit),4,235500.0,229000.0,102.92832170000001,100.0874126,1,1.0,2.0,4.0,1.028384279,1.0,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
509,2015-04-01,78641,Multi-Family (2-4 Unit),4,220000.0,220000.0,76.60167131,113.87163559999999,1,1.0,2.0,193.0,1.023255814,1.0,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
510,2015-04-01,78641,Multi-Family (2-4 Unit),4,220000.0,220000.0,76.60167131,113.87163559999999,1,1.0,2.0,193.0,1.023255814,1.0,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
511,2015-07-01,78641,Multi-Family (2-4 Unit),4,231000.0,241990.0,119.56521740000001,114.8619027,1,437.0,367.0,43.0,1.05,1.0,2015,100.0,3.91,36.875,107.67499950000001,206.754997,0.2,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
512,2015-07-01,78641,Multi-Family (2-4 Unit),4,231000.0,241990.0,119.56521740000001,114.8619027,1,437.0,367.0,43.0,1.05,1.0,2015,100.0,3.91,36.875,107.67499950000001,206.754997,0.2,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
513,2015-10-01,78641,Multi-Family (2-4 Unit),4,242500.0,264100.0,148.59068630000002,122.221627,1,314.0,287.0,400.0,0.9509803920000001,0.0,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
514,2015-10-01,78641,Multi-Family (2-4 Unit),4,242500.0,264100.0,148.59068630000002,122.221627,1,314.0,287.0,400.0,0.9509803920000001,0.0,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
515,2016-10-01,78641,Multi-Family (2-4 Unit),4,300000.0,285000.0,80.12820513,130.5959183,1,295.0,343.0,83.0,0.9526833920000001,0.0,2016,100.0,3.77,39.439999,118.360001,217.869995,1.7,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
516,2016-10-01,78641,Multi-Family (2-4 Unit),4,300000.0,285000.0,80.12820513,130.5959183,1,295.0,343.0,83.0,0.9526833920000001,0.0,2016,100.0,3.77,39.439999,118.360001,217.869995,1.7,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
517,2017-04-01,78641,Multi-Family (2-4 Unit),4,280950.0,289900.0,122.0990874,125.9887006,2,3.0,541.0,31.0,0.986988848,0.0,2017,100.0,4.01,40.240002,138.149994,239.699997,1.9,88562.0,4.1%,0.4%,7.0%,7.3%,2.2%
518,2017-04-01,78641,Multi-Family (2-4 Unit),4,280950.0,289900.0,122.0990874,125.9887006,2,3.0,541.0,31.0,0.986988848,0.0,2017,100.0,4.01,40.240002,138.149994,239.699997,1.9,88562.0,4.1%,0.4%,7.0%,7.3%,2.2%
519,2017-07-01,78641,Multi-Family (2-4 Unit),4,298500.0,223500.0,125.9001439,149.0,2,1.0,550.0,25.0,0.966737823,0.5,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,88562.0,4.1%,0.4%,7.0%,7.3%,2.2%
520,2017-07-01,78641,Multi-Family (2-4 Unit),4,298500.0,223500.0,125.9001439,149.0,2,1.0,550.0,25.0,0.966737823,0.5,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,88562.0,4.1%,0.4%,7.0%,7.3%,2.2%
521,2018-01-01,78641,Multi-Family (2-4 Unit),4,228000.0,254990.0,118.01242240000002,161.0760309,1,5.0,4.0,17.0,0.9309922420000001,0.0,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
522,2018-01-01,78641,Multi-Family (2-4 Unit),4,228000.0,254990.0,118.01242240000002,161.0760309,1,5.0,4.0,17.0,0.9309922420000001,0.0,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
523,2018-04-01,78641,Multi-Family (2-4 Unit),4,295000.0,314450.0,152.6915114,150.40929119999998,1,2.0,1.0,2.0,1.053947839,1.0,2018,100.0,4.57,41.164999,168.36499799999999,270.97000099999997,2.8,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
524,2018-04-01,78641,Multi-Family (2-4 Unit),4,295000.0,314450.0,152.6915114,150.40929119999998,1,2.0,1.0,2.0,1.053947839,1.0,2018,100.0,4.57,41.164999,168.36499799999999,270.97000099999997,2.8,94685.0,3.9%,0.3%,7.4%,5.5%,1.8%
525,2019-07-01,78641,Multi-Family (2-4 Unit),4,318000.0,500000.0,151.2740207,162.86644950000002,2,1.0,576.0,17.5,0.9939981529999999,0.0,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,100562.0,4.2%,0.3%,8.9%,5.1%,2.2%
526,2019-07-01,78641,Multi-Family (2-4 Unit),4,318000.0,500000.0,151.2740207,162.86644950000002,2,1.0,576.0,17.5,0.9939981529999999,0.0,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,100562.0,4.2%,0.3%,8.9%,5.1%,2.2%
527,2019-10-01,78641,Multi-Family (2-4 Unit),4,510000.0,299000.0,166.1237785,149.5512341,1,432.0,398.0,5.0,1.02,1.0,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,100562.0,4.2%,0.3%,8.9%,5.1%,2.2%
528,2019-10-01,78641,Multi-Family (2-4 Unit),4,510000.0,299000.0,166.1237785,149.5512341,1,432.0,398.0,5.0,1.02,1.0,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,100562.0,4.2%,0.3%,8.9%,5.1%,2.2%
529,2020-07-01,78641,Multi-Family (2-4 Unit),4,296000.0,279900.0,160.17316019999998,127.80821920000001,1,3.0,2.0,68.0,0.95483871,0.0,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,105096.0,4.7%,0.5%,10.6%,6.0%,2.4%
530,2020-07-01,78641,Multi-Family (2-4 Unit),4,296000.0,279900.0,160.17316019999998,127.80821920000001,1,3.0,2.0,68.0,0.95483871,0.0,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,105096.0,4.7%,0.5%,10.6%,6.0%,2.4%
531,2021-07-01,78641,Multi-Family (2-4 Unit),4,544000.0,575000.0,236.4189483,208.3049648,1,2.0,2.0,34.0,1.028355388,1.0,2021,100.0,2.87,51.665001,367.4349975,441.27499400000005,5.4,,,,,,
532,2021-10-01,78641,Multi-Family (2-4 Unit),4,573800.5,326000.0,207.2079479,89.36403509,2,1.0,4.0,68.5,0.9949471540000001,0.5,2021,100.0,3.07,51.2650015,389.71000699999996,463.2099915,6.8,,,,,,
533,2012-01-01,78641,Single Family Residential,6,147000.0,165500.0,81.58844765,88.82806347,179,305.0,278.0,74.5,0.97423839,0.19553072600000002,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
534,2012-01-01,78641,Single Family Residential,6,147000.0,165500.0,81.58844765,88.82806347,179,305.0,278.0,74.5,0.97423839,0.19553072600000002,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
535,2012-04-01,78641,Single Family Residential,6,158000.0,166900.0,87.07517281,87.71067416,288,375.0,311.0,41.0,0.981376426,0.208333333,2012,100.0,3.8,55.970001,64.160004,135.479996,1.7,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
536,2012-04-01,78641,Single Family Residential,6,158000.0,166900.0,87.07517281,87.71067416,288,375.0,311.0,41.0,0.981376426,0.208333333,2012,100.0,3.8,55.970001,64.160004,135.479996,1.7,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
537,2012-07-01,78641,Single Family Residential,6,154000.0,165000.0,84.90737593,89.29464732,268,321.0,345.0,38.0,0.9769571459999999,0.19776119399999997,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
538,2012-07-01,78641,Single Family Residential,6,154000.0,165000.0,84.90737593,89.29464732,268,321.0,345.0,38.0,0.9769571459999999,0.19776119399999997,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
539,2012-10-01,78641,Single Family Residential,6,155000.0,174000.0,85.47818287,95.74514681,222,214.0,253.0,57.0,0.974064206,0.135135135,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
540,2012-10-01,78641,Single Family Residential,6,155000.0,174000.0,85.47818287,95.74514681,222,214.0,253.0,57.0,0.974064206,0.135135135,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,64442.0,7.0%,0.5%,10.5%,5.4%,2.4%
541,2013-01-01,78641,Single Family Residential,6,166000.0,174335.5,91.88626907,93.49087506,261,310.0,205.0,51.0,0.982452546,0.19157088100000003,2013,100.0,3.53,56.030001,67.34,151.4749985,1.6,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
542,2013-01-01,78641,Single Family Residential,6,166000.0,174335.5,91.88626907,93.49087506,261,310.0,205.0,51.0,0.982452546,0.19157088100000003,2013,100.0,3.53,56.030001,67.34,151.4749985,1.6,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
543,2013-04-01,78641,Single Family Residential,6,175000.0,185520.0,93.1126115,96.93412377,344,468.0,266.0,20.0,0.9910948159999999,0.276162791,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
544,2013-04-01,78641,Single Family Residential,6,175000.0,185520.0,93.1126115,96.93412377,344,468.0,266.0,20.0,0.9910948159999999,0.276162791,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
545,2013-07-01,78641,Single Family Residential,6,174500.0,189900.0,96.22367466,98.64757359,381,417.0,315.0,23.0,0.9878835770000001,0.244094488,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
546,2013-07-01,78641,Single Family Residential,6,174500.0,189900.0,96.22367466,98.64757359,381,417.0,315.0,23.0,0.9878835770000001,0.244094488,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
547,2013-10-01,78641,Single Family Residential,6,179900.0,219800.0,99.55103075,107.29023629999999,292,267.0,235.0,33.0,0.980478768,0.20890411,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
548,2013-10-01,78641,Single Family Residential,6,179900.0,219800.0,99.55103075,107.29023629999999,292,267.0,235.0,33.0,0.980478768,0.20890411,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,71885.0,7.3%,0.4%,8.2%,5.8%,2.4%
549,2014-01-01,78641,Single Family Residential,6,203375.0,205000.0,102.2524708,106.2173966,282,382.0,245.0,39.5,0.984510859,0.244680851,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
550,2014-01-01,78641,Single Family Residential,6,203375.0,205000.0,102.2524708,106.2173966,282,382.0,245.0,39.5,0.984510859,0.244680851,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
551,2014-04-01,78641,Single Family Residential,6,195000.0,224977.0,104.9481245,108.35351090000002,403,519.0,284.0,15.0,0.9880336740000001,0.312655087,2014,100.0,4.19,43.299999,88.32,188.880005,2.1,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
552,2014-04-01,78641,Single Family Residential,6,195000.0,224977.0,104.9481245,108.35351090000002,403,519.0,284.0,15.0,0.9880336740000001,0.312655087,2014,100.0,4.19,43.299999,88.32,188.880005,2.1,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
553,2014-07-01,78641,Single Family Residential,6,203000.0,219995.0,106.79611650000001,110.02444990000001,405,419.0,316.0,21.0,0.986421215,0.22962963,2014,100.0,4.13,43.08,97.3150025,197.8499985,1.7,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
554,2014-07-01,78641,Single Family Residential,6,203000.0,219995.0,106.79611650000001,110.02444990000001,405,419.0,316.0,21.0,0.986421215,0.22962963,2014,100.0,4.13,43.08,97.3150025,197.8499985,1.7,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
555,2014-10-01,78641,Single Family Residential,6,212500.0,249495.0,106.44768859999999,112.75154340000002,279,296.0,296.0,39.0,0.98077422,0.17921147,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
556,2014-10-01,78641,Single Family Residential,6,212500.0,249495.0,106.44768859999999,112.75154340000002,279,296.0,296.0,39.0,0.98077422,0.17921147,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,73535.0,7.2%,0.6%,8.7%,6.0%,2.5%
557,2015-01-01,78641,Single Family Residential,6,221482.5,253990.0,110.6400767,117.2922252,302,395.0,309.0,36.0,0.9800637740000001,0.188741722,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
558,2015-01-01,78641,Single Family Residential,6,221482.5,253990.0,110.6400767,117.2922252,302,395.0,309.0,36.0,0.9800637740000001,0.188741722,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
559,2015-04-01,78641,Single Family Residential,6,228000.0,253000.0,113.6650742,116.9188446,400,589.0,405.0,17.5,0.989623535,0.2675,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
560,2015-04-01,78641,Single Family Residential,6,228000.0,253000.0,113.6650742,116.9188446,400,589.0,405.0,17.5,0.989623535,0.2675,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
561,2015-07-01,78641,Single Family Residential,6,232000.0,243900.0,114.474929,114.8837209,465,433.0,367.0,33.0,0.9840126090000001,0.189247312,2015,100.0,3.91,36.875,107.67499950000001,206.754997,0.2,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
562,2015-07-01,78641,Single Family Residential,6,232000.0,243900.0,114.474929,114.8837209,465,433.0,367.0,33.0,0.9840126090000001,0.189247312,2015,100.0,3.91,36.875,107.67499950000001,206.754997,0.2,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
563,2015-10-01,78641,Single Family Residential,6,247500.0,264200.0,116.5879575,122.2527473,395,313.0,287.0,50.5,0.981365493,0.179746835,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
564,2015-10-01,78641,Single Family Residential,6,247500.0,264200.0,116.5879575,122.2527473,395,313.0,287.0,50.5,0.981365493,0.179746835,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,77052.0,5.6%,0.4%,7.9%,6.2%,2.7%
565,2016-01-01,78641,Single Family Residential,6,245000.0,280583.5,119.3058568,125.6977096,283,504.0,376.0,31.0,0.9803912,0.23674911699999998,2016,100.0,3.69,39.799999,104.07,193.660004,1.0,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
566,2016-01-01,78641,Single Family Residential,6,245000.0,280583.5,119.3058568,125.6977096,283,504.0,376.0,31.0,0.9803912,0.23674911699999998,2016,100.0,3.69,39.799999,104.07,193.660004,1.0,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
567,2016-04-01,78641,Single Family Residential,6,259000.0,273801.0,121.8038122,125.32552079999999,537,638.0,417.0,22.0,0.990416392,0.279329609,2016,100.0,3.6,41.075001,108.24499899999999,207.86000049999998,1.0,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
568,2016-04-01,78641,Single Family Residential,6,259000.0,273801.0,121.8038122,125.32552079999999,537,638.0,417.0,22.0,0.990416392,0.279329609,2016,100.0,3.6,41.075001,108.24499899999999,207.86000049999998,1.0,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
569,2016-07-01,78641,Single Family Residential,6,264500.0,279000.0,125.71400220000001,130.3367972,482,506.0,446.0,23.0,0.9893918840000001,0.21784232399999998,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
570,2016-07-01,78641,Single Family Residential,6,264500.0,279000.0,125.71400220000001,130.3367972,482,506.0,446.0,23.0,0.9893918840000001,0.21784232399999998,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
571,2016-10-01,78641,Single Family Residential,6,268500.0,285000.0,128.2557222,130.5959183,359,295.0,343.0,47.0,0.981774027,0.164345404,2016,100.0,3.77,39.439999,118.360001,217.869995,1.7,83526.0,5.3%,0.4%,7.0%,7.6%,2.7%
