,zipcode,Quarter,median_income,SPY,Unemployment,mobility_withUS,property_type,mobility_withincounty,mobility_abroad,mobility_withinstate
772,78712,2022-07,-1.0,520.4899930411716,0.5006,0.07,Multi-Family (2-4 Unit),0.135,0.01,0.345
773,78712,2022-10,-1.0,543.8412714585633,0.5006,0.07,Multi-Family (2-4 Unit),0.135,0.01,0.345
774,78712,2022-04,-1.0,493.8764550844589,0.5006,0.07,Single Family Residential,0.135,0.01,0.345
775,78712,2022-07,-1.0,520.4899930411716,0.5006,0.07,Single Family Residential,0.135,0.01,0.345
776,78712,2022-10,-1.0,543.8412714585633,0.5006,0.07,Single Family Residential,0.135,0.01,0.345
777,78712,2022-04,-1.0,493.8764550844589,0.5006,0.07,Townhouse,0.135,0.01,0.345
778,78712,2022-07,-1.0,520.4899930411716,0.5006,0.07,Townhouse,0.135,0.01,0.345
779,78712,2022-10,-1.0,543.8412714585633,0.5006,0.07,Townhouse,0.135,0.01,0.345
780,78717,2022-04,119268.8893,493.8764550844589,0.0579,0.039,All Residential,0.06,0.012,0.063
781,78717,2022-07,119268.8893,520.4899930411716,0.0579,0.039,All Residential,0.06,0.012,0.063
782,78717,2022-10,119268.8893,543.8412714585633,0.0579,0.039,All Residential,0.06,0.012,0.063
783,78717,2022-04,119268.8893,493.8764550844589,0.0579,0.039,Condo/Co-op,0.06,0.012,0.063
784,78717,2022-07,119268.8893,520.4899930411716,0.0579,0.039,Condo/Co-op,0.06,0.012,0.063
785,78717,2022-10,119268.8893,543.8412714585633,0.0579,0.039,Condo/Co-op,0.06,0.012,0.063
786,78717,2022-04,119268.8893,493.8764550844589,0.0579,0.039,Multi-Family (2-4 Unit),0.06,0.012,0.063
787,78717,2022-07,119268.8893,520.4899930411716,0.0579,0.039,Multi-Family (2-4 Unit),0.06,0.012,0.063
788,78717,2022-10,119268.8893,543.8412714585633,0.0579,0.039,Multi-Family (2-4 Unit),0.06,0.012,0.063
789,78717,2022-04,119268.8893,493.8764550844589,0.0579,0.039,Single Family Residential,0.06,0.012,0.063
790,78717,2022-07,119268.8893,520.4899930411716,0.0579,0.039,Single Family Residential,0.06,0.012,0.063
791,78717,2022-10,119268.8893,543.8412714585633,0.0579,0.039,Single Family Residential,0.06,0.012,0.063
792,78717,2022-04,119268.8893,493.8764550844589,0.0579,0.039,Townhouse,0.06,0.012,0.063
793,78717,2022-07,119268.8893,520.4899930411716,0.0579,0.039,Townhouse,0.06,0.012,0.063
794,78717,2022-10,119268.8893,543.8412714585633,0.0579,0.039,Townhouse,0.06,0.012,0.063
795,78719,2022-04,79671.0125,493.8764550844589,-0.0007,0.0,All Residential,0.052,0.0,0.035
796,78719,2022-07,79671.0125,520.4899930411716,-0.0007,0.0,All Residential,0.052,0.0,0.035
797,78719,2022-10,79671.0125,543.8412714585633,-0.0007,0.0,All Residential,0.052,0.0,0.035
798,78719,2022-04,79671.0125,493.8764550844589,-0.0007,0.0,Condo/Co-op,0.052,0.0,0.035
799,78719,2022-07,79671.0125,520.4899930411716,-0.0007,0.0,Condo/Co-op,0.052,0.0,0.035
800,78719,2022-10,79671.0125,543.8412714585633,-0.0007,0.0,Condo/Co-op,0.052,0.0,0.035
801,78719,2022-04,79671.0125,493.8764550844589,-0.0007,0.0,Multi-Family (2-4 Unit),0.052,0.0,0.035
802,78719,2022-07,79671.0125,520.4899930411716,-0.0007,0.0,Multi-Family (2-4 Unit),0.052,0.0,0.035
803,78719,2022-10,79671.0125,543.8412714585633,-0.0007,0.0,Multi-Family (2-4 Unit),0.052,0.0,0.035
804,78719,2022-04,79671.0125,493.8764550844589,-0.0007,0.0,Single Family Residential,0.052,0.0,0.035
805,78719,2022-07,79671.0125,520.4899930411716,-0.0007,0.0,Single Family Residential,0.052,0.0,0.035
806,78719,2022-10,79671.0125,543.8412714585633,-0.0007,0.0,Single Family Residential,0.052,0.0,0.035
807,78719,2022-04,79671.0125,493.8764550844589,-0.0007,0.0,Townhouse,0.052,0.0,0.035
808,78719,2022-07,79671.0125,520.4899930411716,-0.0007,0.0,Townhouse,0.052,0.0,0.035
809,78719,2022-10,79671.0125,543.8412714585633,-0.0007,0.0,Townhouse,0.052,0.0,0.035
810,78721,2022-04,50231.3058,493.8764550844589,-0.006,0.033,All Residential,0.082,0.005,0.03
811,78721,2022-07,50231.3058,520.4899930411716,-0.006,0.033,All Residential,0.082,0.005,0.03
812,78721,2022-10,50231.3058,543.8412714585633,-0.006,0.033,All Residential,0.082,0.005,0.03
813,78721,2022-04,50231.3058,493.8764550844589,-0.006,0.033,Condo/Co-op,0.082,0.005,0.03
814,78721,2022-07,50231.3058,520.4899930411716,-0.006,0.033,Condo/Co-op,0.082,0.005,0.03
815,78721,2022-10,50231.3058,543.8412714585633,-0.006,0.033,Condo/Co-op,0.082,0.005,0.03
816,78721,2022-04,50231.3058,493.8764550844589,-0.006,0.033,Multi-Family (2-4 Unit),0.082,0.005,0.03
817,78721,2022-07,50231.3058,520.4899930411716,-0.006,0.033,Multi-Family (2-4 Unit),0.082,0.005,0.03
818,78721,2022-10,50231.3058,543.8412714585633,-0.006,0.033,Multi-Family (2-4 Unit),0.082,0.005,0.03
819,78721,2022-04,50231.3058,493.8764550844589,-0.006,0.033,Single Family Residential,0.082,0.005,0.03
820,78721,2022-07,50231.3058,520.4899930411716,-0.006,0.033,Single Family Residential,0.082,0.005,0.03
821,78721,2022-10,50231.3058,543.8412714585633,-0.006,0.033,Single Family Residential,0.082,0.005,0.03
822,78721,2022-04,50231.3058,493.8764550844589,-0.006,0.033,Townhouse,0.082,0.005,0.03
823,78721,2022-07,50231.3058,520.4899930411716,-0.006,0.033,Townhouse,0.082,0.005,0.03
824,78721,2022-10,50231.3058,543.8412714585633,-0.006,0.033,Townhouse,0.082,0.005,0.03
825,78722,2022-04,78633.5153,493.8764550844589,0.042,0.024,All Residential,0.114,0.019,0.029
826,78722,2022-07,78633.5153,520.4899930411716,0.042,0.024,All Residential,0.114,0.019,0.029
827,78722,2022-10,78633.5153,543.8412714585633,0.042,0.024,All Residential,0.114,0.019,0.029
828,78722,2022-04,78633.5153,493.8764550844589,0.042,0.024,Condo/Co-op,0.114,0.019,0.029
829,78722,2022-07,78633.5153,520.4899930411716,0.042,0.024,Condo/Co-op,0.114,0.019,0.029
830,78722,2022-10,78633.5153,543.8412714585633,0.042,0.024,Condo/Co-op,0.114,0.019,0.029
831,78722,2022-04,78633.5153,493.8764550844589,0.042,0.024,Multi-Family (2-4 Unit),0.114,0.019,0.029
832,78722,2022-07,78633.5153,520.4899930411716,0.042,0.024,Multi-Family (2-4 Unit),0.114,0.019,0.029
833,78722,2022-10,78633.5153,543.8412714585633,0.042,0.024,Multi-Family (2-4 Unit),0.114,0.019,0.029
834,78722,2022-04,78633.5153,493.8764550844589,0.042,0.024,Single Family Residential,0.114,0.019,0.029
835,78722,2022-07,78633.5153,520.4899930411716,0.042,0.024,Single Family Residential,0.114,0.019,0.029
836,78722,2022-10,78633.5153,543.8412714585633,0.042,0.024,Single Family Residential,0.114,0.019,0.029
837,78722,2022-04,78633.5153,493.8764550844589,0.042,0.024,Townhouse,0.114,0.019,0.029
838,78722,2022-07,78633.5153,520.4899930411716,0.042,0.024,Townhouse,0.114,0.019,0.029
839,78722,2022-10,78633.5153,543.8412714585633,0.042,0.024,Townhouse,0.114,0.019,0.029
840,78723,2022-04,68539.0503,493.8764550844589,0.0123,0.023,All Residential,0.137,0.004,0.022
841,78723,2022-07,68539.0503,520.4899930411716,0.0123,0.023,All Residential,0.137,0.004,0.022
842,78723,2022-10,68539.0503,543.8412714585633,0.0123,0.023,All Residential,0.137,0.004,0.022
843,78723,2022-04,68539.0503,493.8764550844589,0.0123,0.023,Condo/Co-op,0.137,0.004,0.022
844,78723,2022-07,68539.0503,520.4899930411716,0.0123,0.023,Condo/Co-op,0.137,0.004,0.022
845,78723,2022-10,68539.0503,543.8412714585633,0.0123,0.023,Condo/Co-op,0.137,0.004,0.022
846,78723,2022-04,68539.0503,493.8764550844589,0.0123,0.023,Multi-Family (2-4 Unit),0.137,0.004,0.022
847,78723,2022-07,68539.0503,520.4899930411716,0.0123,0.023,Multi-Family (2-4 Unit),0.137,0.004,0.022
848,78723,2022-10,68539.0503,543.8412714585633,0.0123,0.023,Multi-Family (2-4 Unit),0.137,0.004,0.022
849,78723,2022-04,68539.0503,493.8764550844589,0.0123,0.023,Single Family Residential,0.137,0.004,0.022
850,78723,2022-07,68539.0503,520.4899930411716,0.0123,0.023,Single Family Residential,0.137,0.004,0.022
851,78723,2022-10,68539.0503,543.8412714585633,0.0123,0.023,Single Family Residential,0.137,0.004,0.022
852,78723,2022-04,68539.0503,493.8764550844589,0.0123,0.023,Townhouse,0.137,0.004,0.022
853,78723,2022-07,68539.0503,520.4899930411716,0.0123,0.023,Townhouse,0.137,0.004,0.022
854,78723,2022-10,68539.0503,543.8412714585633,0.0123,0.023,Townhouse,0.137,0.004,0.022
855,78724,2022-04,56444.1538,493.8764550844589,0.0579,0.005,All Residential,0.073,0.008,0.032
856,78724,2022-07,56444.1538,520.4899930411716,0.0579,0.005,All Residential,0.073,0.008,0.032
857,78724,2022-10,56444.1538,543.8412714585633,0.0579,0.005,All Residential,0.073,0.008,0.032
858,78724,2022-04,56444.1538,493.8764550844589,0.0579,0.005,Condo/Co-op,0.073,0.008,0.032
859,78724,2022-07,56444.1538,520.4899930411716,0.0579,0.005,Condo/Co-op,0.073,0.008,0.032
860,78724,2022-10,56444.1538,543.8412714585633,0.0579,0.005,Condo/Co-op,0.073,0.008,0.032
861,78724,2022-04,56444.1538,493.8764550844589,0.0579,0.005,Multi-Family (2-4 Unit),0.073,0.008,0.032
862,78724,2022-07,56444.1538,520.4899930411716,0.0579,0.005,Multi-Family (2-4 Unit),0.073,0.008,0.032
863,78724,2022-10,56444.1538,543.8412714585633,0.0579,0.005,Multi-Family (2-4 Unit),0.073,0.008,0.032
864,78724,2022-04,56444.1538,493.8764550844589,0.0579,0.005,Single Family Residential,0.073,0.008,0.032
865,78724,2022-07,56444.1538,520.4899930411716,0.0579,0.005,Single Family Residential,0.073,0.008,0.032
866,78724,2022-10,56444.1538,543.8412714585633,0.0579,0.005,Single Family Residential,0.073,0.008,0.032
867,78724,2022-04,56444.1538,493.8764550844589,0.0579,0.005,Townhouse,0.073,0.008,0.032
868,78724,2022-07,56444.1538,520.4899930411716,0.0579,0.005,Townhouse,0.073,0.008,0.032
869,78724,2022-10,56444.1538,543.8412714585633,0.0579,0.005,Townhouse,0.073,0.008,0.032
870,78725,2022-04,65074.0331,493.8764550844589,-0.0075,0.019,All Residential,0.058,0.002,0.03
871,78725,2022-07,65074.0331,520.4899930411716,-0.0075,0.019,All Residential,0.058,0.002,0.03
872,78725,2022-10,65074.0331,543.8412714585633,-0.0075,0.019,All Residential,0.058,0.002,0.03
873,78725,2022-04,65074.0331,493.8764550844589,-0.0075,0.019,Condo/Co-op,0.058,0.002,0.03
874,78725,2022-07,65074.0331,520.4899930411716,-0.0075,0.019,Condo/Co-op,0.058,0.002,0.03
875,78725,2022-10,65074.0331,543.8412714585633,-0.0075,0.019,Condo/Co-op,0.058,0.002,0.03
876,78725,2022-04,65074.0331,493.8764550844589,-0.0075,0.019,Multi-Family (2-4 Unit),0.058,0.002,0.03
877,78725,2022-07,65074.0331,520.4899930411716,-0.0075,0.019,Multi-Family (2-4 Unit),0.058,0.002,0.03
878,78725,2022-10,65074.0331,543.8412714585633,-0.0075,0.019,Multi-Family (2-4 Unit),0.058,0.002,0.03
879,78725,2022-04,65074.0331,493.8764550844589,-0.0075,0.019,Single Family Residential,0.058,0.002,0.03
880,78725,2022-07,65074.0331,520.4899930411716,-0.0075,0.019,Single Family Residential,0.058,0.002,0.03
881,78725,2022-10,65074.0331,543.8412714585633,-0.0075,0.019,Single Family Residential,0.058,0.002,0.03
882,78725,2022-04,65074.0331,493.8764550844589,-0.0075,0.019,Townhouse,0.058,0.002,0.03
883,78725,2022-07,65074.0331,520.4899930411716,-0.0075,0.019,Townhouse,0.058,0.002,0.03
884,78725,2022-10,65074.0331,543.8412714585633,-0.0075,0.019,Townhouse,0.058,0.002,0.03
885,78726,2022-04,77423.5907,493.8764550844589,0.0204,0.057,All Residential,0.157,0.005,0.082
886,78726,2022-07,77423.5907,520.4899930411716,0.0204,0.057,All Residential,0.157,0.005,0.082
887,78726,2022-10,77423.5907,543.8412714585633,0.0204,0.057,All Residential,0.157,0.005,0.082
888,78726,2022-04,77423.5907,493.8764550844589,0.0204,0.057,Condo/Co-op,0.157,0.005,0.082
889,78726,2022-07,77423.5907,520.4899930411716,0.0204,0.057,Condo/Co-op,0.157,0.005,0.082
890,78726,2022-10,77423.5907,543.8412714585633,0.0204,0.057,Condo/Co-op,0.157,0.005,0.082
891,78726,2022-04,77423.5907,493.8764550844589,0.0204,0.057,Multi-Family (2-4 Unit),0.157,0.005,0.082
892,78726,2022-07,77423.5907,520.4899930411716,0.0204,0.057,Multi-Family (2-4 Unit),0.157,0.005,0.082
893,78726,2022-10,77423.5907,543.8412714585633,0.0204,0.057,Multi-Family (2-4 Unit),0.157,0.005,0.082
894,78726,2022-04,77423.5907,493.8764550844589,0.0204,0.057,Single Family Residential,0.157,0.005,0.082
895,78726,2022-07,77423.5907,520.4899930411716,0.0204,0.057,Single Family Residential,0.157,0.005,0.082
896,78726,2022-10,77423.5907,543.8412714585633,0.0204,0.057,Single Family Residential,0.157,0.005,0.082
897,78726,2022-04,77423.5907,493.8764550844589,0.0204,0.057,Townhouse,0.157,0.005,0.082
898,78726,2022-07,77423.5907,520.4899930411716,0.0204,0.057,Townhouse,0.157,0.005,0.082
899,78726,2022-10,77423.5907,543.8412714585633,0.0204,0.057,Townhouse,0.157,0.005,0.082
900,78727,2022-04,83389.41,493.8764550844589,0.0471,0.034,All Residential,0.087,0.027,0.044
901,78727,2022-07,83389.41,520.4899930411716,0.0471,0.034,All Residential,0.087,0.027,0.044
902,78727,2022-10,83389.41,543.8412714585633,0.0471,0.034,All Residential,0.087,0.027,0.044
903,78727,2022-04,83389.41,493.8764550844589,0.0471,0.034,Condo/Co-op,0.087,0.027,0.044
904,78727,2022-07,83389.41,520.4899930411716,0.0471,0.034,Condo/Co-op,0.087,0.027,0.044
905,78727,2022-10,83389.41,543.8412714585633,0.0471,0.034,Condo/Co-op,0.087,0.027,0.044
906,78727,2022-04,83389.41,493.8764550844589,0.0471,0.034,Multi-Family (2-4 Unit),0.087,0.027,0.044
907,78727,2022-07,83389.41,520.4899930411716,0.0471,0.034,Multi-Family (2-4 Unit),0.087,0.027,0.044
908,78727,2022-10,83389.41,543.8412714585633,0.0471,0.034,Multi-Family (2-4 Unit),0.087,0.027,0.044
909,78727,2022-04,83389.41,493.8764550844589,0.0471,0.034,Single Family Residential,0.087,0.027,0.044
910,78727,2022-07,83389.41,520.4899930411716,0.0471,0.034,Single Family Residential,0.087,0.027,0.044
911,78727,2022-10,83389.41,543.8412714585633,0.0471,0.034,Single Family Residential,0.087,0.027,0.044
912,78727,2022-04,83389.41,493.8764550844589,0.0471,0.034,Townhouse,0.087,0.027,0.044
913,78727,2022-07,83389.41,520.4899930411716,0.0471,0.034,Townhouse,0.087,0.027,0.044
914,78727,2022-10,83389.41,543.8412714585633,0.0471,0.034,Townhouse,0.087,0.027,0.044
915,78728,2022-04,59999.9399,493.8764550844589,0.0329,0.027,All Residential,0.105,0.015,0.065
916,78728,2022-07,59999.9399,520.4899930411716,0.0329,0.027,All Residential,0.105,0.015,0.065
917,78728,2022-10,59999.9399,543.8412714585633,0.0329,0.027,All Residential,0.105,0.015,0.065
918,78728,2022-04,59999.9399,493.8764550844589,0.0329,0.027,Condo/Co-op,0.105,0.015,0.065
919,78728,2022-07,59999.9399,520.4899930411716,0.0329,0.027,Condo/Co-op,0.105,0.015,0.065
920,78728,2022-10,59999.9399,543.8412714585633,0.0329,0.027,Condo/Co-op,0.105,0.015,0.065
921,78728,2022-04,59999.9399,493.8764550844589,0.0329,0.027,Multi-Family (2-4 Unit),0.105,0.015,0.065
922,78728,2022-07,59999.9399,520.4899930411716,0.0329,0.027,Multi-Family (2-4 Unit),0.105,0.015,0.065
923,78728,2022-10,59999.9399,543.8412714585633,0.0329,0.027,Multi-Family (2-4 Unit),0.105,0.015,0.065
924,78728,2022-04,59999.9399,493.8764550844589,0.0329,0.027,Single Family Residential,0.105,0.015,0.065
925,78728,2022-07,59999.9399,520.4899930411716,0.0329,0.027,Single Family Residential,0.105,0.015,0.065
926,78728,2022-10,59999.9399,543.8412714585633,0.0329,0.027,Single Family Residential,0.105,0.015,0.065
927,78728,2022-04,59999.9399,493.8764550844589,0.0329,0.027,Townhouse,0.105,0.015,0.065
928,78728,2022-07,59999.9399,520.4899930411716,0.0329,0.027,Townhouse,0.105,0.015,0.065
929,78728,2022-10,59999.9399,543.8412714585633,0.0329,0.027,Townhouse,0.105,0.015,0.065
930,78729,2022-04,88309.0513,493.8764550844589,0.0632,0.035,All Residential,0.072,0.013,0.088
931,78729,2022-07,88309.0513,520.4899930411716,0.0632,0.035,All Residential,0.072,0.013,0.088
932,78729,2022-10,88309.0513,543.8412714585633,0.0632,0.035,All Residential,0.072,0.013,0.088
933,78729,2022-04,88309.0513,493.8764550844589,0.0632,0.035,Condo/Co-op,0.072,0.013,0.088
934,78729,2022-07,88309.0513,520.4899930411716,0.0632,0.035,Condo/Co-op,0.072,0.013,0.088
935,78729,2022-10,88309.0513,543.8412714585633,0.0632,0.035,Condo/Co-op,0.072,0.013,0.088
936,78729,2022-04,88309.0513,493.8764550844589,0.0632,0.035,Multi-Family (2-4 Unit),0.072,0.013,0.088
937,78729,2022-07,88309.0513,520.4899930411716,0.0632,0.035,Multi-Family (2-4 Unit),0.072,0.013,0.088
938,78729,2022-10,88309.0513,543.8412714585633,0.0632,0.035,Multi-Family (2-4 Unit),0.072,0.013,0.088
939,78729,2022-04,88309.0513,493.8764550844589,0.0632,0.035,Single Family Residential,0.072,0.013,0.088
940,78729,2022-07,88309.0513,520.4899930411716,0.0632,0.035,Single Family Residential,0.072,0.013,0.088
941,78729,2022-10,88309.0513,543.8412714585633,0.0632,0.035,Single Family Residential,0.072,0.013,0.088
942,78729,2022-04,88309.0513,493.8764550844589,0.0632,0.035,Townhouse,0.072,0.013,0.088
943,78729,2022-07,88309.0513,520.4899930411716,0.0632,0.035,Townhouse,0.072,0.013,0.088
944,78729,2022-10,88309.0513,543.8412714585633,0.0632,0.035,Townhouse,0.072,0.013,0.088
945,78730,2022-04,142497.3634,493.8764550844589,0.0077,0.035,All Residential,0.096,0.003,0.04
946,78730,2022-07,142497.3634,520.4899930411716,0.0077,0.035,All Residential,0.096,0.003,0.04
947,78730,2022-10,142497.3634,543.8412714585633,0.0077,0.035,All Residential,0.096,0.003,0.04
948,78730,2022-04,142497.3634,493.8764550844589,0.0077,0.035,Condo/Co-op,0.096,0.003,0.04
949,78730,2022-07,142497.3634,520.4899930411716,0.0077,0.035,Condo/Co-op,0.096,0.003,0.04
950,78730,2022-10,142497.3634,543.8412714585633,0.0077,0.035,Condo/Co-op,0.096,0.003,0.04
951,78730,2022-04,142497.3634,493.8764550844589,0.0077,0.035,Multi-Family (2-4 Unit),0.096,0.003,0.04
952,78730,2022-07,142497.3634,520.4899930411716,0.0077,0.035,Multi-Family (2-4 Unit),0.096,0.003,0.04
953,78730,2022-10,142497.3634,543.8412714585633,0.0077,0.035,Multi-Family (2-4 Unit),0.096,0.003,0.04
954,78730,2022-04,142497.3634,493.8764550844589,0.0077,0.035,Single Family Residential,0.096,0.003,0.04
955,78730,2022-07,142497.3634,520.4899930411716,0.0077,0.035,Single Family Residential,0.096,0.003,0.04
956,78730,2022-10,142497.3634,543.8412714585633,0.0077,0.035,Single Family Residential,0.096,0.003,0.04
957,78730,2022-04,142497.3634,493.8764550844589,0.0077,0.035,Townhouse,0.096,0.003,0.04
958,78730,2022-07,142497.3634,520.4899930411716,0.0077,0.035,Townhouse,0.096,0.003,0.04
959,78730,2022-10,142497.3634,543.8412714585633,0.0077,0.035,Townhouse,0.096,0.003,0.04
960,78731,2022-04,101763.379,493.8764550844589,0.0172,0.016,All Residential,0.1,0.022,0.038
961,78731,2022-07,101763.379,520.4899930411716,0.0172,0.016,All Residential,0.1,0.022,0.038
962,78731,2022-10,101763.379,543.8412714585633,0.0172,0.016,All Residential,0.1,0.022,0.038
963,78731,2022-04,101763.379,493.8764550844589,0.0172,0.016,Condo/Co-op,0.1,0.022,0.038
964,78731,2022-07,101763.379,520.4899930411716,0.0172,0.016,Condo/Co-op,0.1,0.022,0.038
965,78731,2022-10,101763.379,543.8412714585633,0.0172,0.016,Condo/Co-op,0.1,0.022,0.038
966,78731,2022-04,101763.379,493.8764550844589,0.0172,0.016,Multi-Family (2-4 Unit),0.1,0.022,0.038
967,78731,2022-07,101763.379,520.4899930411716,0.0172,0.016,Multi-Family (2-4 Unit),0.1,0.022,0.038
968,78731,2022-10,101763.379,543.8412714585633,0.0172,0.016,Multi-Family (2-4 Unit),0.1,0.022,0.038
969,78731,2022-04,101763.379,493.8764550844589,0.0172,0.016,Single Family Residential,0.1,0.022,0.038
970,78731,2022-07,101763.379,520.4899930411716,0.0172,0.016,Single Family Residential,0.1,0.022,0.038
971,78731,2022-10,101763.379,543.8412714585633,0.0172,0.016,Single Family Residential,0.1,0.022,0.038
972,78731,2022-04,101763.379,493.8764550844589,0.0172,0.016,Townhouse,0.1,0.022,0.038
973,78731,2022-07,101763.379,520.4899930411716,0.0172,0.016,Townhouse,0.1,0.022,0.038
974,78731,2022-10,101763.379,543.8412714585633,0.0172,0.016,Townhouse,0.1,0.022,0.038
975,78732,2022-04,190727.4438,493.8764550844589,0.0025,0.03,All Residential,0.065,0.002,0.012
976,78732,2022-07,190727.4438,520.4899930411716,0.0025,0.03,All Residential,0.065,0.002,0.012
977,78732,2022-10,190727.4438,543.8412714585633,0.0025,0.03,All Residential,0.065,0.002,0.012
978,78732,2022-04,190727.4438,493.8764550844589,0.0025,0.03,Condo/Co-op,0.065,0.002,0.012
979,78732,2022-07,190727.4438,520.4899930411716,0.0025,0.03,Condo/Co-op,0.065,0.002,0.012
980,78732,2022-10,190727.4438,543.8412714585633,0.0025,0.03,Condo/Co-op,0.065,0.002,0.012
981,78732,2022-04,190727.4438,493.8764550844589,0.0025,0.03,Multi-Family (2-4 Unit),0.065,0.002,0.012
982,78732,2022-07,190727.4438,520.4899930411716,0.0025,0.03,Multi-Family (2-4 Unit),0.065,0.002,0.012
983,78732,2022-10,190727.4438,543.8412714585633,0.0025,0.03,Multi-Family (2-4 Unit),0.065,0.002,0.012
984,78732,2022-04,190727.4438,493.8764550844589,0.0025,0.03,Single Family Residential,0.065,0.002,0.012
985,78732,2022-07,190727.4438,520.4899930411716,0.0025,0.03,Single Family Residential,0.065,0.002,0.012
986,78732,2022-10,190727.4438,543.8412714585633,0.0025,0.03,Single Family Residential,0.065,0.002,0.012
987,78732,2022-04,190727.4438,493.8764550844589,0.0025,0.03,Townhouse,0.065,0.002,0.012
988,78732,2022-07,190727.4438,520.4899930411716,0.0025,0.03,Townhouse,0.065,0.002,0.012
989,78732,2022-10,190727.4438,543.8412714585633,0.0025,0.03,Townhouse,0.065,0.002,0.012
990,78733,2022-04,244226.1804,493.8764550844589,0.0191,0.026,All Residential,0.065,0.003,0.014
991,78733,2022-07,244226.1804,520.4899930411716,0.0191,0.026,All Residential,0.065,0.003,0.014
992,78733,2022-10,244226.1804,543.8412714585633,0.0191,0.026,All Residential,0.065,0.003,0.014
993,78733,2022-04,244226.1804,493.8764550844589,0.0191,0.026,Condo/Co-op,0.065,0.003,0.014
994,78733,2022-07,244226.1804,520.4899930411716,0.0191,0.026,Condo/Co-op,0.065,0.003,0.014
995,78733,2022-10,244226.1804,543.8412714585633,0.0191,0.026,Condo/Co-op,0.065,0.003,0.014
996,78733,2022-04,244226.1804,493.8764550844589,0.0191,0.026,Multi-Family (2-4 Unit),0.065,0.003,0.014
997,78733,2022-07,244226.1804,520.4899930411716,0.0191,0.026,Multi-Family (2-4 Unit),0.065,0.003,0.014
998,78733,2022-10,244226.1804,543.8412714585633,0.0191,0.026,Multi-Family (2-4 Unit),0.065,0.003,0.014
999,78733,2022-04,244226.1804,493.8764550844589,0.0191,0.026,Single Family Residential,0.065,0.003,0.014
1000,78733,2022-07,244226.1804,520.4899930411716,0.0191,0.026,Single Family Residential,0.065,0.003,0.014
1001,78733,2022-10,244226.1804,543.8412714585633,0.0191,0.026,Single Family Residential,0.065,0.003,0.014
1002,78733,2022-04,244226.1804,493.8764550844589,0.0191,0.026,Townhouse,0.065,0.003,0.014
1003,78733,2022-07,244226.1804,520.4899930411716,0.0191,0.026,Townhouse,0.065,0.003,0.014
1004,78733,2022-10,244226.1804,543.8412714585633,0.0191,0.026,Townhouse,0.065,0.003,0.014
1005,78734,2022-04,127939.4652,493.8764550844589,0.05,0.032,All Residential,0.083,0.008,0.03
1006,78734,2022-07,127939.4652,520.4899930411716,0.05,0.032,All Residential,0.083,0.008,0.03
1007,78734,2022-10,127939.4652,543.8412714585633,0.05,0.032,All Residential,0.083,0.008,0.03
1008,78734,2022-04,127939.4652,493.8764550844589,0.05,0.032,Condo/Co-op,0.083,0.008,0.03
1009,78734,2022-07,127939.4652,520.4899930411716,0.05,0.032,Condo/Co-op,0.083,0.008,0.03
1010,78734,2022-10,127939.4652,543.8412714585633,0.05,0.032,Condo/Co-op,0.083,0.008,0.03
1011,78734,2022-04,127939.4652,493.8764550844589,0.05,0.032,Multi-Family (2-4 Unit),0.083,0.008,0.03
1012,78734,2022-07,127939.4652,520.4899930411716,0.05,0.032,Multi-Family (2-4 Unit),0.083,0.008,0.03
1013,78734,2022-10,127939.4652,543.8412714585633,0.05,0.032,Multi-Family (2-4 Unit),0.083,0.008,0.03
1014,78734,2022-04,127939.4652,493.8764550844589,0.05,0.032,Single Family Residential,0.083,0.008,0.03
1015,78734,2022-07,127939.4652,520.4899930411716,0.05,0.032,Single Family Residential,0.083,0.008,0.03
1016,78734,2022-10,127939.4652,543.8412714585633,0.05,0.032,Single Family Residential,0.083,0.008,0.03
1017,78734,2022-04,127939.4652,493.8764550844589,0.05,0.032,Townhouse,0.083,0.008,0.03
1018,78734,2022-07,127939.4652,520.4899930411716,0.05,0.032,Townhouse,0.083,0.008,0.03
1019,78734,2022-10,127939.4652,543.8412714585633,0.05,0.032,Townhouse,0.083,0.008,0.03
1020,78735,2022-04,102992.5681,493.8764550844589,0.0185,0.028,All Residential,0.14,0.012,0.037
1021,78735,2022-07,102992.5681,520.4899930411716,0.0185,0.028,All Residential,0.14,0.012,0.037
1022,78735,2022-10,102992.5681,543.8412714585633,0.0185,0.028,All Residential,0.14,0.012,0.037
1023,78735,2022-04,102992.5681,493.8764550844589,0.0185,0.028,Condo/Co-op,0.14,0.012,0.037
1024,78735,2022-07,102992.5681,520.4899930411716,0.0185,0.028,Condo/Co-op,0.14,0.012,0.037
1025,78735,2022-10,102992.5681,543.8412714585633,0.0185,0.028,Condo/Co-op,0.14,0.012,0.037
1026,78735,2022-04,102992.5681,493.8764550844589,0.0185,0.028,Multi-Family (2-4 Unit),0.14,0.012,0.037
1027,78735,2022-07,102992.5681,520.4899930411716,0.0185,0.028,Multi-Family (2-4 Unit),0.14,0.012,0.037
1028,78735,2022-10,102992.5681,543.8412714585633,0.0185,0.028,Multi-Family (2-4 Unit),0.14,0.012,0.037
1029,78735,2022-04,102992.5681,493.8764550844589,0.0185,0.028,Single Family Residential,0.14,0.012,0.037
1030,78735,2022-07,102992.5681,520.4899930411716,0.0185,0.028,Single Family Residential,0.14,0.012,0.037
