zipcode,year,mobility
98072,2017,0.023
98072,2018,0.028999999999999998
98072,2019,0.027999999999999997
98072,2020,0.023
98072,2021,0.0303
98072,2022,0.0319
98074,2011,0.015
98074,2012,0.016
98074,2013,0.013000000000000001
98074,2014,0.013000000000000001
98074,2015,0.015
98074,2016,0.022000000000000002
98074,2017,0.019
98074,2018,0.022000000000000002
98074,2019,0.024
98074,2020,0.022000000000000002
98074,2021,0.0246
98074,2022,0.0258
98075,2011,0.021
98075,2012,0.02
98075,2013,0.03
98075,2014,0.027000000000000003
98075,2015,0.031
98075,2016,0.031
98075,2017,0.022000000000000002
98075,2018,0.015
98075,2019,0.017
98075,2020,0.013000000000000001
98075,2021,0.0165
98075,2022,0.016
98077,2011,0.018000000000000002
98077,2012,0.015
98077,2013,0.035
98077,2014,0.028999999999999998
98077,2015,0.04
98077,2016,0.036000000000000004
98077,2017,0.039
98077,2018,0.018000000000000002
98077,2019,0.018000000000000002
98077,2020,0.017
98077,2021,0.0185
98077,2022,0.0185
98092,2011,0.02
98092,2012,0.018000000000000002
98092,2013,0.026000000000000002
98092,2014,0.027000000000000003
98092,2015,0.03
98092,2016,0.03
98092,2017,0.027000000000000003
98092,2018,0.021
98092,2019,0.021
98092,2020,0.02
98092,2021,0.0209
98092,2022,0.0209
98101,2011,0.1
98101,2012,0.10099999999999999
98101,2013,0.094
98101,2014,0.098
98101,2015,0.094
98101,2016,0.085
98101,2017,0.106
98101,2018,0.11
98101,2019,0.131
98101,2020,0.142
98101,2021,0.1436
98101,2022,0.1596
98102,2011,0.076
98102,2012,0.079
98102,2013,0.09300000000000001
98102,2014,0.08
98102,2015,0.081
98102,2016,0.087
98102,2017,0.085
98102,2018,0.08199999999999999
98102,2019,0.092
98102,2020,0.084
98102,2021,0.0889
98102,2022,0.0899
98103,2011,0.035
98103,2012,0.037000000000000005
98103,2013,0.05
98103,2014,0.049
98103,2015,0.051
98103,2016,0.057999999999999996
98103,2017,0.062
98103,2018,0.057999999999999996
98103,2019,0.06
98103,2020,0.057999999999999996
98103,2021,0.0643
98103,2022,0.0675
98104,2011,0.07200000000000001
98104,2012,0.062
98104,2013,0.057999999999999996
98104,2014,0.055
98104,2015,0.065
98104,2016,0.055999999999999994
98104,2017,0.06
98104,2018,0.068
98104,2019,0.069
98104,2020,0.07
98104,2021,0.0731
98104,2022,0.0771
98105,2011,0.07200000000000001
98105,2012,0.069
98105,2013,0.067
98105,2014,0.07
98105,2015,0.068
98105,2016,0.066
98105,2017,0.071
98105,2018,0.083
98105,2019,0.084
98105,2020,0.08800000000000001
98105,2021,0.0877
98105,2022,0.0913
98106,2011,0.034
98106,2012,0.040999999999999995
98106,2013,0.039
98106,2014,0.040999999999999995
98106,2015,0.045
98106,2016,0.037000000000000005
98106,2017,0.033
98106,2018,0.035
98106,2019,0.036000000000000004
98106,2020,0.048
98106,2021,0.0342
98106,2022,0.0341
98107,2011,0.055
98107,2012,0.048
98107,2013,0.051
