zipcode,year,mobility
98134,2018,0.106
98134,2019,0.098
98134,2020,0.08199999999999999
98134,2021,0.1068
98134,2022,0.1141
98136,2011,0.015
98136,2012,0.016
98136,2013,0.015
98136,2014,0.017
98136,2015,0.021
98136,2016,0.019
98136,2017,0.018000000000000002
98136,2018,0.016
98136,2019,0.008
98136,2020,0.005
98136,2021,0.0024
98136,2022,-0.004
98144,2011,0.017
98144,2012,0.018000000000000002
98144,2013,0.017
98144,2014,0.017
98144,2015,0.013999999999999999
98144,2016,0.011000000000000001
98144,2017,0.009000000000000001
98144,2018,0.009000000000000001
98144,2019,0.01
98144,2020,0.009000000000000001
98144,2021,0.0109
98144,2022,0.0119
98146,2011,0.004
98146,2012,0.006
98146,2013,0.006999999999999999
98146,2014,0.006999999999999999
98146,2015,0.008
98146,2016,0.006
98146,2017,0.009000000000000001
98146,2018,0.013000000000000001
98146,2019,0.012
98146,2020,0.013999999999999999
98146,2021,0.0134
98146,2022,0.0144
98148,2011,0.022000000000000002
98148,2012,0.025
98148,2013,0.009000000000000001
98148,2014,0.015
98148,2015,0.018000000000000002
98148,2016,0.018000000000000002
98148,2017,0.022000000000000002
98148,2018,0.02
98148,2019,0.023
98148,2020,0.018000000000000002
98148,2021,0.0225
98148,2022,0.0227
98155,2011,0.026000000000000002
98155,2012,0.027000000000000003
98155,2013,0.036000000000000004
98155,2014,0.03
98155,2015,0.031
98155,2016,0.032
98155,2017,0.037000000000000005
98155,2018,0.025
98155,2019,0.024
98155,2020,0.02
98155,2021,0.0289
98155,2022,0.0288
98164,2011,0.11900000000000001
98164,2012,0.0
98164,2013,0.0
98164,2014,0.0
98164,2015,0.0
98164,2016,0.0
98164,2017,0.0
98164,2018,0.0
98164,2019,0.0
98164,2020,0.0
98164,2021,0.0002
98164,2022,-0.0001
98166,2011,0.005
98166,2012,0.006
98166,2013,0.005
98166,2014,0.006999999999999999
98166,2015,0.006999999999999999
98166,2016,0.005
98166,2017,0.004
98166,2018,0.006999999999999999
98166,2019,0.01
98166,2020,0.018000000000000002
98166,2021,0.0105
98166,2022,0.0111
98168,2011,0.025
98168,2012,0.02
98168,2013,0.025
98168,2014,0.02
98168,2015,0.013999999999999999
98168,2016,0.011000000000000001
98168,2017,0.01
98168,2018,0.006999999999999999
98168,2019,0.012
98168,2020,0.011000000000000001
98168,2021,0.0094
98168,2022,0.0085
98177,2011,0.019
98177,2012,0.018000000000000002
98177,2013,0.02
98177,2014,0.026000000000000002
98177,2015,0.034
98177,2016,0.036000000000000004
98177,2017,0.035
98177,2018,0.032
98177,2019,0.03
98177,2020,0.016
98177,2021,0.028
98177,2022,0.026
98178,2011,0.008
98178,2012,0.008
98178,2013,0.009000000000000001
98178,2014,0.018000000000000002
98178,2015,0.017
98178,2016,0.02
98178,2017,0.016
98178,2018,0.015
98178,2019,0.008
98178,2020,0.009000000000000001
98178,2021,0.0082
98178,2022,0.0082
98188,2011,0.034
98188,2012,0.025
98188,2013,0.025
98188,2014,0.032
98188,2015,0.02
98188,2016,0.013000000000000001
98188,2017,0.018000000000000002
98188,2018,0.019
98188,2019,0.006999999999999999
98188,2020,0.006
98188,2021,0.0075
98188,2022,0.0043
98195,2011,0.5
98195,2012,0.083
98195,2013,0.10300000000000001
98195,2014,0.128
98195,2015,0.17800000000000002
98195,2016,0.0
98195,2017,0.0
98195,2018,0.0
98195,2019,0.0
98195,2020,0.0
98195,2021,-0.1054
98195,2022,-0.1485
98198,2011,0.021
98198,2012,0.02
98198,2013,0.017
98198,2014,0.023
98198,2015,0.021
98198,2016,0.02
98198,2017,0.02
98198,2018,0.023
98198,2019,0.018000000000000002
98198,2020,0.027000000000000003
98198,2021,0.0203
98198,2022,0.0201
98199,2011,0.008
98199,2012,0.006999999999999999
98199,2013,0.009000000000000001
98199,2014,0.005
