ZipCode,TrafficNoise,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
98177,0,105000.0,105000.0,115000.0,104000.0,112500.0,124000.0,134000.0,149026.0,201000.0,205000.0,196250.0,196000.0,185500.0,195000.0,193250.0,230000.0,259950.0,296500.0,312500.0,316500.0,325000.0,351000.0,399990.0,426000.0,479500.0,569950.0,500000.0,479950.0,430000.0,447400.0,453000.0,480000.0,545000.0,605000.0,650000.0,720000.0,824725.0,834000.0,948500.0,1084250.0,1099900.0
98177,1,69000.0,76950.0,84475.0,88000.0,106750.0,91750.0,114000.0,155950.0,164000.0,153500.0,155800.0,190000.0,164000.0,150000.0,173000.0,180000.0,217750.0,239950.0,266250.0,262250.0,285000.0,321500.0,330975.0,374500.0,452499.5,437000.0,417500.0,359500.0,365000.0,342500.0,360000.0,405000.0,405000.0,492250.0,532000.0,628500.0,699475.0,705000.0,756000.0,875000.0,1024000.0
98177,2,84000.0,90000.0,,95000.0,157000.0,81542.0,,99000.0,,,144000.0,144245.0,340000.0,114950.0,152000.0,416000.0,169475.0,350000.0,589990.0,451000.0,354500.0,289000.0,430000.0,320000.0,495000.0,389950.0,411090.0,316750.0,675000.0,220500.0,377000.0,325000.0,355950.0,385000.0,755000.0,415000.0,700000.0,695000.0,765000.0,937500.0,
98178,0,61900.0,68250.0,69000.0,70000.0,69950.0,70000.0,79500.0,85950.0,94250.0,105375.0,108500.0,109164.0,112225.0,112500.0,115000.0,123000.0,143500.0,159475.0,178500.0,188375.0,196725.0,214500.0,238350.0,260000.0,325000.0,340000.0,283250.0,250000.0,240000.0,189000.0,199975.0,229900.0,240000.0,289000.0,350000.0,415000.0,444000.0,445500.0,504961.0,585000.0,582000.0
98178,1,69000.0,146100.0,69175.0,61825.0,80000.0,71950.0,68500.0,87500.0,97000.0,99950.0,110000.0,108000.0,113000.0,113500.0,105914.5,124950.0,172750.0,157450.0,174000.0,187500.0,169796.0,222500.0,233500.0,251000.0,291750.0,319950.0,289750.0,209500.0,243000.0,205000.0,175200.0,222045.5,277200.0,275000.0,346500.0,411000.0,426500.0,400000.0,533000.0,613500.0,751000.0
98178,2,62500.0,70000.0,55000.0,51750.0,66000.0,57500.0,55725.0,112888.0,90000.0,85000.0,112500.0,81312.5,88500.0,82000.0,94250.0,109500.0,126000.0,153775.0,162500.0,270000.0,254000.0,180250.0,193500.0,232500.0,291500.0,325000.0,200000.0,202000.0,212500.0,175000.0,150000.0,150000.0,194000.0,231000.0,245000.0,352000.0,384250.0,434425.0,441500.0,538500.0,537500.0
98178,3,,,,,,83000.0,88157.0,,122500.0,62000.0,63150.0,133745.0,154400.0,60041.5,,149500.0,160000.0,147000.0,42000.0,,180000.0,238750.0,190550.0,309875.0,269000.0,510000.0,137572.0,220000.0,,103100.0,96000.0,113500.0,123181.0,164500.0,284000.0,260000.0,363500.0,430000.0,515000.0,615000.0,
98188,0,63250.0,64000.0,75000.0,67000.0,65500.0,72725.0,72250.0,89950.0,99950.0,110000.0,112500.0,118000.0,120000.0,122500.0,119950.0,127500.0,137000.0,156295.0,168950.0,182000.0,196250.0,206000.0,214000.0,255000.0,281000.0,320000.0,287500.0,228250.0,210250.0,160000.0,176400.0,210000.0,239000.0,265000.0,316500.0,348000.0,400000.0,410000.0,454000.0,544500.0,642500.0
98188,1,,89990.0,79475.0,58500.0,79000.0,79000.0,72500.0,82208.0,85007.0,104500.0,101000.0,123750.0,113058.0,127500.0,118550.0,108750.0,142000.0,147500.0,154250.0,191050.0,185000.0,183500.0,200850.0,241500.0,302400.0,311500.0,330000.0,207475.0,209500.0,182350.0,176500.0,215000.0,227500.0,273750.0,307918.0,327000.0,404603.0,456000.0,487577.5,557500.0,
98188,2,102000.0,,101500.0,59500.0,66600.0,82250.0,112500.0,102750.0,104000.0,112500.0,121250.0,106225.0,107873.5,132000.0,105000.0,154000.0,141500.0,157475.0,171500.0,164500.0,214000.0,223000.0,244500.0,247000.0,290000.0,311500.0,279000.0,226000.0,209670.0,199975.0,170164.0,222950.0,198000.0,250000.0,303975.0,354975.0,381000.0,469000.0,430000.0,635000.0,271684.5
98188,3,79950.0,87575.0,45000.0,58160.0,66000.0,78500.0,50000.0,,,112500.0,111000.0,115000.0,285000.0,76500.0,120000.0,165000.0,209950.0,169500.0,232375.0,,220550.0,189950.0,293250.0,295000.0,349999.0,302500.0,319500.0,164900.0,142500.0,350000.0,215000.0,219696.5,,342658.0,314000.0,407500.0,499995.0,410000.0,430000.0,535000.0,475000.0
98198,0,68000.0,68500.0,78475.0,72000.0,75000.0,79950.0,83000.0,92750.0,114975.0,124725.0,120325.0,123825.0,123250.0,125000.0,134000.0,135000.0,150000.0,162250.0,173700.0,185000.0,195000.0,207000.0,225250.0,262000.0,295000.0,315000.0,285000.0,250000.0,236950.0,207000.0,181002.0,220000.0,250000.0,283000.0,317928.5,357000.0,394250.0,407000.0,460000.0,537000.0,597500.0
98198,1,54950.0,95000.0,70000.0,56000.0,74450.0,86500.0,94500.0,106250.0,92000.0,119000.0,118475.0,131725.0,122550.0,132000.0,126500.0,143500.0,158912.5,163250.0,164250.0,166475.0,225000.0,198079.5,222900.0,248000.0,295000.0,307250.0,313500.0,259000.0,215000.0,172633.5,216000.0,226968.0,242000.0,265000.0,349000.0,433000.0,430000.0,429950.0,440000.0,517250.0,591250.0
98198,2,61500.0,,56975.0,65000.0,65000.0,66000.0,42000.0,76000.0,97500.0,85875.0,106725.0,111000.0,106500.0,114500.0,100000.0,123000.0,122975.0,138000.0,161500.0,182670.0,184250.0,177500.0,202000.0,227500.0,265000.0,288750.0,240980.0,204900.0,212500.0,146750.0,186500.0,190417.0,206814.5,212000.0,275500.0,345000.0,341000.0,373000.0,420000.0,480000.0,432500.0
98198,3,,,,,,,84615.0,,104000.0,,41000.0,,,108000.0,,,,130000.0,,144000.0,142950.0,145000.0,145000.0,210450.0,260725.0,,225000.0,136000.0,,99500.0,,,237170.0,184300.0,,,257250.0,272500.0,483250.0,385000.0,
98199,0,109950.0,120200.0,105000.0,102000.0,110500.0,117500.0,120000.0,164750.0,245000.0,222000.0,199950.0,190000.0,207800.0,216130.0,224250.0,270000.0,280000.0,315000.0,367250.0,380000.0,405000.0,428800.0,475000.0,580000.0,635000.0,700000.0,642155.0,540000.0,593000.0,499000.0,519000.0,650000.0,715000.0,775000.0,799000.0,944250.0,1060000.0,1050000.0,1154000.0,1325000.0,1631000.0
98199,1,115000.0,127000.0,163000.0,121000.0,179500.0,177250.0,139000.0,245000.0,223000.0,265000.0,239450.0,250000.0,247500.0,320000.0,244000.0,342500.0,329000.0,411500.0,533250.0,431000.0,458000.0,525000.0,557250.0,767000.0,739000.0,709500.0,665750.0,725000.0,625000.0,530000.0,641500.0,760000.0,675000.0,875000.0,922500.0,1095000.0,1175000.0,1137500.0,1325000.0,1415000.0,1765000.0
98199,2,155000.0,78000.0,129000.0,109000.0,88750.0,94350.0,88000.0,178450.0,150500.0,174975.0,149950.0,160000.0,177500.0,234750.0,169000.0,199750.0,228500.0,249500.0,275750.0,300000.0,353950.0,355000.0,382250.0,449050.0,465000.0,652000.0,495000.0,412000.0,335000.0,396000.0,461250.0,512000.0,657500.0,680000.0,629000.0,842000.0,1067500.0,872500.0,959000.0,971000.0,1436500.0
98224,0,,50000.0,44090.0,,52750.0,,108700.0,60000.0,64300.0,,89250.0,62850.0,70000.0,61250.0,82250.0,79000.0,110000.0,93000.0,107900.0,110500.0,100000.0,133500.0,134000.0,164250.0,167000.0,233000.0,162000.0,205500.0,200500.0,117750.0,143500.0,102226.5,112636.0,175000.0,208500.0,265000.0,252500.0,335000.0,357500.0,500837.5,357500.0
98224,1,,,,,,,,,,,54750.0,72000.0,82500.0,,36000.0,,57000.0,89950.0,,,,,,,,,,,,,60696.0,50000.0,,,25714.0,,,324500.0,,315000.0,
98224,2,,,,,40000.0,39263.0,,,,,95000.0,,88250.0,,,,85000.0,95750.0,120000.0,,106000.0,,133900.0,,132500.0,,,,,91000.0,,,,55000.0,130000.0,101250.0,333750.0,,,226000.0,
98251,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000.0,,,,,,
98288,0,30000.0,28500.0,32500.0,40000.0,47500.0,40000.0,50000.0,40000.0,50750.0,57500.0,38750.0,77250.0,69475.0,49000.0,67000.0,43000.0,72000.0,77000.0,102250.0,105000.0,115000.0,112000.0,103000.0,135250.0,152000.0,185000.0,87000.0,70000.0,164780.0,140000.0,81475.0,115000.0,116834.0,149106.0,135000.0,162500.0,251000.0,263750.0,305000.0,344500.0,860000.0
98288,1,,,,30000.0,,,,,,,74000.0,,,,,77450.0,78400.0,39000.0,,89500.0,,129500.0,215000.0,141000.0,135000.0,,245000.0,244250.0,,,165000.0,,294933.0,185000.0,196000.0,,204000.0,210000.0,275000.0,,
98288,2,49950.0,,,,32000.0,19000.0,,,24950.0,,163000.0,74000.0,87500.0,84950.0,77320.0,77475.0,121750.0,48000.0,,133492.0,,98000.0,188250.0,59000.0,162500.0,143750.0,282500.0,,176250.0,,155000.0,150000.0,165100.0,60000.0,210000.0,125000.0,205000.0,134000.0,349000.0,380000.0,
98338,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075000.0,,
98354,0,62500.0,62700.0,73273.0,,82450.0,81000.0,78450.0,86725.0,110000.0,127500.0,123000.0,125750.0,131250.0,133450.0,139500.0,143000.0,158475.0,159900.0,155000.0,189000.0,199250.0,203750.0,257500.0,285500.0,322500.0,290950.0,257669.0,256913.0,235000.0,216750.0,217000.0,262000.0,249900.0,321725.0,305000.0,344975.0,356000.0,385350.0,416000.0,537000.0,567500.0
98354,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000.0,,,
98354,3,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98405,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895230.0,1197155.0,,
98422,0,,,,,,,,62900.0,,,,,,303950.0,,,,,,,,,,,,,,,,161200.0,,,,,,,1920000.0,,,,
98455,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044293.0,
98952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399466.0,,
98956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165000.0,,
99019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345950.0,,,,,,,,,,,,
