ZipCode,Condition,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
98106,3,54000.0,55475.0,57000.0,56500.0,59950.0,61000.0,58950.0,73157.5,88725.0,96500.0,102250.0,100000.0,102500.0,107000.0,110000.0,119950.0,130000.0,144975.0,168000.0,178000.0,190750.0,209000.0,220000.0,260000.0,321500.0,332000.0,289750.0,250000.0,260000.0,194800.0,208700.0,243467.0,275000.0,350000.0,377500.0,484200.0,550000.0,525000.0,575000.0,589000.0,555000.0
98106,4,36750.0,70000.0,56500.0,47550.0,50000.0,56000.0,60500.0,67950.0,97975.0,104000.0,104000.0,89950.0,96000.0,99750.0,100445.0,126000.0,119100.0,136250.0,153800.0,169975.0,181000.0,190850.0,215000.0,262500.0,300000.0,335000.0,314000.0,282000.0,250000.0,220000.0,213000.0,229975.0,295000.0,351000.0,375000.0,455000.0,520000.0,525000.0,542500.0,625000.0,712500.0
98106,5,51475.0,58250.0,69000.0,51000.0,42702.0,58000.0,55000.0,69500.0,104500.0,79000.0,89000.0,90975.0,109400.0,101500.0,93075.0,116250.0,127637.5,128500.0,142000.0,162500.0,168200.0,229950.0,219950.0,242500.0,282500.0,306000.0,315000.0,258000.0,224000.0,131500.0,210000.0,236750.0,270000.0,347500.0,388523.5,475000.0,559500.0,512000.0,582000.0,670000.0,699500.0
98107,1,,,,,,,44000.0,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,962000.0,,,
98107,2,83800.0,88750.0,54000.0,,89950.0,40000.0,52075.0,,,119000.0,125000.0,,177000.0,133950.0,114000.0,160000.0,128000.0,98000.0,130000.0,181390.0,226500.0,,,,330362.5,,,60073.0,,,,,,,580000.0,,695000.0,1819000.0,730000.0,825000.0,
98107,3,78975.0,79000.0,67750.0,79950.0,80725.0,90200.0,90250.0,106000.0,122500.0,142000.0,139000.0,146000.0,141643.0,156000.0,164450.0,179000.0,207500.0,245000.0,267250.0,273000.0,297500.0,325000.0,371500.0,405500.0,456000.0,534000.0,499000.0,414000.0,421725.0,394000.0,429500.0,481000.0,505500.0,637500.0,681500.0,735000.0,778000.0,775000.0,899950.0,943500.0,1022500.0
98107,4,60000.0,74000.0,70000.0,78500.0,72250.0,86000.0,89950.0,121750.0,140625.0,149725.0,139500.0,132500.0,150000.0,148725.0,157250.0,178975.0,218000.0,233800.0,254000.0,259950.0,300944.0,326501.0,370000.0,440000.0,477500.0,523000.0,454250.0,423000.0,423500.0,445000.0,442000.0,454900.0,532000.0,665000.0,677500.0,839949.0,791275.0,799950.0,862500.0,975625.0,1080000.0
98107,5,106000.0,64000.0,77000.0,65000.0,74950.0,78225.0,99500.0,136000.0,140000.0,146500.0,151019.0,139750.0,167975.0,150800.0,155500.0,160500.0,239250.0,247000.0,365400.0,277500.0,313250.0,359000.0,364000.0,393500.0,475250.0,551250.0,587500.0,430000.0,490000.0,411750.0,487950.0,529000.0,594000.0,657500.0,755000.0,875000.0,833750.0,932475.0,960000.0,1205000.0,1400000.0
98108,1,,,,,,55000.0,,,,,,,,,610000.0,,,,,,,,,20000.0,,,,,,,,,,,,189000.0,427000.0,380000.0,,430000.0,
98108,2,,34000.0,50000.0,,36500.0,38000.0,34500.0,52000.0,,,86500.0,82475.0,75000.0,72500.0,342475.0,74258.5,85000.0,110000.0,101395.0,104000.0,116700.0,124021.5,105500.0,192475.0,2896.0,280000.0,,,110000.0,,,,,,1147665.0,188000.0,373000.0,330000.0,300000.0,455000.0,490000.0
98108,3,50975.0,80000.0,67500.0,64700.0,59000.0,63750.0,71500.0,79950.0,95000.0,117000.0,114000.0,105000.0,110500.0,115600.0,122250.0,139000.0,147950.0,155000.0,194000.0,203000.0,214950.0,225150.0,245000.0,286250.0,330000.0,358250.0,325000.0,285000.0,267000.0,237500.0,236500.0,269800.0,310000.0,335000.0,406500.0,470000.0,525000.0,580000.0,599500.0,667500.0,550000.0
98108,4,83500.0,65300.0,47500.0,65000.0,54737.5,75000.0,51000.0,74750.0,75000.0,110000.0,98475.0,92500.0,90000.0,91000.0,110500.0,122850.0,135000.0,160000.0,167500.0,183500.0,190500.0,199950.0,228000.0,273000.0,305000.0,326225.0,320425.0,299898.0,251500.0,185000.0,216943.0,286000.0,300000.0,341250.0,440000.0,520500.0,537500.0,567500.0,634500.0,671875.0,715000.0
98108,5,45000.0,63000.0,42950.0,39500.0,49000.0,59500.0,73250.0,63000.0,83000.0,75000.0,117500.0,125000.0,97000.0,124000.0,88500.0,99950.0,129500.0,149425.0,246004.0,210000.0,208000.0,237000.0,235000.0,343250.0,316000.0,315000.0,387500.0,331500.0,350000.0,202500.0,265000.0,310000.0,407857.5,329000.0,405500.0,550000.0,512500.0,560000.0,705000.0,750000.0,760000.0
98109,2,95000.0,,,,,,,,,,,,159950.0,325000.0,176000.0,362000.0,,,158750.0,,,,,,,,,,,,,,,,,,,872500.0,,716500.0,
98109,3,83000.0,88250.0,114562.5,106275.0,130000.0,98250.0,113500.0,139950.0,154125.0,206250.0,196000.0,195000.0,213750.0,195500.0,262000.0,264000.0,280000.0,346500.0,372500.0,405000.0,422500.0,407500.0,500000.0,565000.0,652500.0,665000.0,676000.0,615000.0,618000.0,617475.0,580000.0,715000.0,770000.0,805000.0,1075000.0,972125.0,1325000.0,1242000.0,1333333.0,1125000.0,1531125.0
98109,4,126250.0,68000.0,95000.0,118000.0,110000.0,125000.0,159000.0,199000.0,349000.0,268000.0,260000.0,237250.0,243500.0,280000.0,270250.0,282075.0,389500.0,379725.0,482500.0,474000.0,493500.0,545000.0,576000.0,675000.0,805000.0,867500.0,842500.0,659000.0,696250.0,672250.0,701500.0,710000.0,710000.0,956850.0,1175000.0,1112500.0,1211000.0,1375000.0,1290000.0,1475000.0,1542500.0
98109,5,91750.0,110000.0,,120000.0,149000.0,140000.0,111975.0,255000.0,385000.0,263500.0,227500.0,260000.0,295000.0,234950.0,248750.0,305500.0,345000.0,510000.0,523750.0,425000.0,479000.0,647000.0,710000.0,781000.0,926750.0,942500.0,942500.0,619500.0,897500.0,1017500.0,746000.0,798000.0,1105000.0,1065000.0,1732612.5,1262500.0,1312500.0,1468000.0,1408000.0,1800000.0,1150000.0
98111,3,,,,,,,,,,,,,,,,,255000.0,,,,,,,,,,,,,,,,,,,,,,,,
98112,2,50000.0,69000.0,20000.0,,,,,,,,97150.0,,,122593.0,,,,200000.0,386400.0,26067.0,390000.0,,265000.0,,,,,,,,,440000.0,,75000.0,,1700000.0,,430000.0,900000.0,,795000.0
98112,3,108500.0,92000.0,125000.0,142500.0,130000.0,136200.0,174500.0,174950.0,263750.0,230000.0,225000.0,223250.0,233700.0,244500.0,265000.0,320000.0,340000.0,383000.0,432000.0,495000.0,488750.0,514629.0,560000.0,659000.0,771000.0,786000.0,762000.0,685000.0,815700.0,715000.0,717500.0,820000.0,850000.0,1095000.0,1090000.0,1218900.0,1257500.0,1235000.0,1348000.0,1435000.0,1567000.0
98112,4,149250.0,183000.0,155500.0,163000.0,168000.0,154311.5,152500.0,246750.0,289000.0,338750.0,255250.0,275000.0,282250.0,300000.0,275000.0,330000.0,425000.0,495000.0,512000.0,507000.0,572500.0,585000.0,606250.0,760000.0,820000.0,935000.0,783000.0,715000.0,835000.0,810500.0,874250.0,850000.0,890500.0,1055000.0,1145000.0,1258000.0,1330000.0,1375000.0,1410000.0,1690000.0,1845000.0
98112,5,102500.0,214000.0,136000.0,216500.0,177500.0,320000.0,174500.0,278250.0,287250.0,273850.0,250000.0,245000.0,287500.0,377500.0,335000.0,380000.0,472000.0,498500.0,625950.0,456000.0,582500.0,623500.0,710000.0,898000.0,920000.0,1264000.0,890000.0,915750.0,870000.0,803250.0,1020000.0,1005000.0,1272000.0,1475000.0,1230000.0,1500000.0,1600000.0,1502502.0,1680000.0,2100000.0,1950000.0
98115,1,,,,,,,87500.0,102000.0,,,,100900.0,143500.0,,,,72754.0,,,,,,,,,,,,,,,,,,,,475000.0,506000.0,,675000.0,
98115,2,82415.0,68000.0,83000.0,70000.0,75000.0,85000.0,70900.0,126000.0,179500.0,153500.0,86000.0,133625.0,139000.0,136000.0,114975.0,187500.0,231000.0,182750.0,241500.0,176600.0,207500.0,291000.0,314000.0,232000.0,321250.0,,,,,338000.0,,403000.0,348860.0,,,,585000.0,545000.0,600000.0,693500.0,770000.0
98115,3,80650.0,85500.0,84000.0,84000.0,87500.0,94500.0,98500.0,127500.0,165000.0,159975.0,159000.0,164000.0,165000.0,165500.0,180000.0,187975.0,230000.0,258000.0,275000.0,290000.0,307500.0,325000.0,380000.0,424300.0,470000.0,527500.0,500000.0,430000.0,422500.0,426000.0,429975.0,484000.0,511500.0,600000.0,704500.0,800000.0,800000.0,776727.5,862500.0,915500.0,1015524.5
98115,4,88000.0,93000.0,83000.0,87000.0,95975.0,91000.0,107250.0,133500.0,172000.0,166500.0,160000.0,160000.0,174725.0,169000.0,183500.0,199950.0,231750.0,275000.0,296500.0,308500.0,326500.0,343000.0,379950.0,428000.0,481500.0,529975.0,495000.0,468500.0,475000.0,450000.0,470000.0,487500.0,547000.0,615000.0,696000.0,800000.0,874250.0,825000.0,899000.0,1000000.0,1180000.0
98115,5,90750.0,75500.0,85000.0,89200.0,96750.0,95000.0,124500.0,129750.0,172500.0,167000.0,162750.0,159475.0,165500.0,169000.0,182000.0,209250.0,239000.0,269975.0,281000.0,321500.0,330750.0,355000.0,414000.0,452500.0,530100.0,555000.0,547400.0,480000.0,505500.0,498725.0,527250.0,551000.0,590000.0,685000.0,815500.0,855000.0,900000.0,925000.0,945000.0,1160000.0,1327548.0
98116,1,,,,,,,,,,,,,,,,,,,,,,,,,230000.0,,,,,,,,,225000.0,,,,,,,
98116,2,75000.0,,,,,,,142500.0,,,145000.0,,540000.0,,210500.0,250000.0,,132800.5,,,,,,396000.0,,370000.0,370000.0,,246333.5,,290000.0,,350000.0,,,190000.0,225000.0,,684250.0,1596500.0,
98116,3,71975.0,74500.0,78625.0,84000.0,82000.0,84000.0,91000.0,117500.0,162000.0,152400.0,142500.0,151375.0,156000.0,163400.0,170000.0,188000.0,223000.0,257250.0,265500.0,281000.0,329250.0,332700.0,385000.0,433650.0,497950.0,532000.0,531000.0,439000.0,410000.0,394500.0,445250.0,474500.0,526000.0,610103.0,689000.0,734000.0,801000.0,760000.0,805000.0,920000.0,846400.0
98116,4,105000.0,70000.0,105750.0,67500.0,94500.0,91475.0,118000.0,163250.0,163000.0,163700.0,156823.0,157250.0,164650.0,169975.0,174500.0,202000.0,225000.0,265000.0,300000.0,308500.0,328975.0,334975.0,365000.0,443475.0,480500.0,550500.0,471250.0,470975.0,406000.0,419500.0,451000.0,456000.0,530000.0,580600.0,670500.0,757500.0,825000.0,830000.0,860000.0,954600.0,1130000.0
98116,5,74000.0,77500.0,83499.5,78750.0,93500.0,100000.0,115000.0,131000.0,171750.0,170500.0,152500.0,170000.0,166500.0,155750.0,175675.0,172475.0,228000.0,262500.0,316500.0,292000.0,375000.0,321000.0,349500.0,425000.0,509950.0,585000.0,535000.0,501000.0,516000.0,445000.0,434000.0,502000.0,595000.0,618000.0,707500.0,763000.0,838500.0,864500.0,885000.0,996000.0,1310000.0
98117,1,,,,,,,,71000.0,,,,179950.0,,,,,,,,,,,465000.0,420000.0,,,,,,,,,,,264000.0,,,,,,
98117,2,38000.0,45000.0,79000.0,65000.0,55875.0,65000.0,60725.0,125450.0,132500.0,,122500.0,121000.0,76250.0,128000.0,142450.0,169500.0,189950.0,249000.0,,236000.0,,279950.0,167008.5,385000.0,,446000.0,425000.0,,323950.0,347500.0,497000.0,,340000.0,310833.5,463000.0,600000.0,637500.0,604000.0,615000.0,697500.0,
98117,3,76225.0,73250.0,68500.0,77000.0,78600.0,82500.0,87000.0,113700.0,138750.0,144500.0,141000.0,145500.0,149950.0,155000.0,159000.0,175000.0,205000.0,234975.0,265000.0,274800.0,290000.0,309500.0,350000.0,389950.0,449900.0,490000.0,465000.0,415000.0,413750.0,400000.0,390000.0,441000.0,541750.0,562000.0,680121.0,716000.0,789600.0,784000.0,815500.0,899500.0,1072500.0
98117,4,72900.0,70833.5,72500.0,75000.0,75500.0,75225.0,89200.0,127000.0,154950.0,150000.0,144475.0,143000.0,154000.0,154500.0,169950.0,183500.0,217000.0,240000.0,264500.0,270000.0,304000.0,321500.0,370000.0,414900.0,450000.0,489975.0,475000.0,417500.0,418750.0,416750.0,438000.0,455000.0,529000.0,575000.0,661500.0,758500.0,825000.0,795000.0,875000.0,954900.0,1048000.0
98117,5,80000.0,77000.0,69500.0,79000.0,85500.0,89950.0,82500.0,125000.0,161250.0,142475.0,145000.0,146000.0,147000.0,152000.0,166000.0,193000.0,224000.0,259000.0,270000.0,282500.0,320000.0,334950.0,382950.0,424500.0,485000.0,567500.0,550000.0,468900.0,471000.0,479000.0,482500.0,550000.0,614750.0,628500.0,772475.0,815000.0,895000.0,860000.0,986000.0,1180000.0,1210000.0
98118,1,,1277.0,,,,,,,,,,,,,,,,,,,,,,,,1125000.0,,,,,30000.0,,,,1250000.0,350000.0,257500.0,267000.0,375000.0,335000.0,
98118,2,,62500.0,60000.0,30000.0,73725.0,27500.0,60000.0,56500.0,74050.0,107000.0,75605.0,102750.0,45000.0,79000.0,59950.0,100000.0,125000.0,83000.0,84751.5,123000.0,124600.0,220000.0,157200.0,183750.0,307500.0,310000.0,142232.0,100000.0,,,329317.0,209500.0,232500.0,205000.0,253000.0,350000.0,401752.5,412000.0,405000.0,390000.0,730000.0
98118,3,55500.0,61375.0,67950.0,64250.0,67500.0,66000.0,64955.0,75500.0,85000.0,98000.0,112000.0,115500.0,115000.0,115000.0,112250.0,135000.0,149950.0,170000.0,190000.0,209000.0,217950.0,237000.0,260000.0,298500.0,345000.0,366750.0,350000.0,295000.0,283000.0,235000.0,237686.0,281750.0,315000.0,385000.0,420000.0,500500.0,611000.0,621000.0,610000.0,687000.0,790000.0
98118,4,54000.0,50000.0,75000.0,57900.0,60500.0,61000.0,66000.0,72750.0,105250.0,93500.0,109900.0,94375.0,110000.0,109500.0,116392.0,124475.0,149950.0,164750.0,178000.0,199950.0,225000.0,225000.0,250000.0,298500.0,335000.0,379975.0,345000.0,337500.0,316500.0,261500.0,255500.0,324152.5,346475.0,410000.0,458000.0,550000.0,599975.0,588750.0,669950.0,781500.0,797750.0
98118,5,42000.0,56800.0,56426.0,49000.0,52975.0,53000.0,95000.0,67350.0,77475.0,84000.0,95000.0,79975.0,104975.0,119000.0,98950.0,135000.0,128750.0,134400.0,207475.0,185000.0,218000.0,250000.0,270000.0,296750.0,353950.0,386950.0,379500.0,293750.0,327000.0,267500.0,262917.0,322875.0,325292.5,406500.0,440000.0,510000.0,552500.0,544950.0,630000.0,776000.0,968000.0
98119,1,,,,,,,79950.0,,15050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825000.0,
98119,2,,65000.0,38500.0,,,88000.0,,,68000.0,,,,142500.0,,190000.0,,200000.0,,,,,,,,,273322.0,,,,,,,,,,,,844350.0,927500.0,899000.0,
98119,3,74500.0,89500.0,87250.0,102475.0,88679.0,116000.0,110000.0,152975.0,212000.0,202000.0,207500.0,194000.0,219040.0,198000.0,222000.0,250750.0,295000.0,325000.0,399950.0,399225.0,394750.0,425000.0,484500.0,545500.0,621750.0,680000.0,586500.0,613750.0,658500.0,582000.0,614500.0,635000.0,900000.0,899956.0,912000.0,1000000.0,1215000.0,1030000.0,1100000.0,1210000.0,1625180.0
98119,4,85250.0,106250.0,145000.0,150000.0,93750.0,130500.0,116500.0,162500.0,245000.0,220000.0,219975.0,212000.0,226500.0,225500.0,256500.0,282500.0,325000.0,375000.0,427250.0,434750.0,431225.0,465000.0,510000.0,597000.0,635000.0,722500.0,660000.0,625000.0,650000.0,620000.0,654500.0,688100.0,750000.0,850000.0,974500.0,1082500.0,1250000.0,1135000.0,1275000.0,1325000.0,1939000.0
98119,5,285000.0,,450000.0,103975.0,178000.0,120000.0,130675.0,245000.0,180000.0,245000.0,200000.0,224000.0,222500.0,232750.0,239500.0,284000.0,289950.0,400000.0,462500.0,435000.0,486000.0,427475.0,515000.0,575625.0,659500.0,692500.0,669800.0,775000.0,643500.0,570000.0,638000.0,743750.0,825000.0,1030000.0,1026500.0,995523.0,1428000.0,1270000.0,1288000.0,1600000.0,1495000.0
98122,1,,,,,,,,,,,,70000.0,,,,28039.0,300000.0,,,,,475000.0,,,,,,,,,,,,,490000.0,,,,425000.0,,
98122,2,19500.0,,66000.0,,,69787.0,,48000.0,86500.0,,,,,100000.0,172499.5,,165000.0,183000.0,,231250.0,,91500.0,,,383750.0,412500.0,,,139000.0,414000.0,,324950.0,302000.0,,1050000.0,,,591250.0,687500.0,640000.0,
98122,3,44900.0,78500.0,68668.5,65000.0,67900.0,60000.0,74800.0,61950.0,95000.0,110000.0,124500.0,122550.0,124750.0,135250.0,144500.0,156000.0,200000.0,250000.0,275000.0,298950.0,279000.0,317000.0,335300.0,379250.0,450000.0,500000.0,510000.0,370701.0,417500.0,425000.0,462500.0,445586.5,540000.0,605000.0,725000.0,817590.0,807500.0,853750.0,878000.0,987975.0,980000.0
98122,4,131000.0,180000.0,147000.0,128000.0,78900.0,130000.0,104500.0,81000.0,139000.0,186000.0,139995.0,145000.0,145000.0,150450.0,160000.0,190000.0,228750.0,286000.0,320000.0,304000.0,311500.0,387500.0,385000.0,439000.0,525000.0,580000.0,520000.0,418000.0,455000.0,463495.0,537000.0,524900.0,582500.0,732500.0,685000.0,890150.0,900000.0,903000.0,1050000.0,1115000.0,1500000.0
98122,5,80000.0,69500.0,,52000.0,117000.0,156000.0,51500.0,69000.0,206000.0,85000.0,162000.0,187000.0,167500.0,201000.0,223000.0,179950.0,328500.0,248500.0,371000.0,359950.0,339950.0,454950.0,387500.0,524750.0,650000.0,595000.0,513000.0,546487.5,582500.0,469500.0,646975.0,535000.0,689888.0,646250.0,780000.0,1125000.0,1025000.0,1008000.0,1180500.0,1312000.0,1075000.0
98125,1,,,,,,,,72000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000.0,
98125,2,,73000.0,65000.0,56950.0,62500.0,,152500.0,125250.0,134950.0,94000.0,90000.0,128500.0,124000.0,103650.0,122250.0,155500.0,147750.0,55985.0,,234000.0,223900.0,188000.0,247000.0,148000.0,340000.0,,422000.0,,,,720000.0,,,450000.0,285000.0,430000.0,777500.0,600500.0,503750.0,595000.0,560000.0
98125,3,69000.0,81000.0,81000.0,82000.0,86725.0,83250.0,96250.0,117975.0,149950.0,145500.0,140694.0,140613.5,148500.0,151750.0,156600.0,165500.0,192000.0,219950.0,232500.0,239725.0,256000.0,274950.0,300000.0,359400.0,385000.0,410000.0,355000.0,373000.0,345500.0,321000.0,311000.0,351000.0,412000.0,460000.0,530000.0,610000.0,647500.0,641000.0,665000.0,796900.0,855000.0
98125,4,78500.0,88725.0,98000.0,72000.0,81375.0,80475.0,96500.0,128750.0,154000.0,153000.0,136255.5,147000.0,141000.0,136500.0,159475.0,167500.0,180000.0,206500.0,234900.0,242500.0,251200.0,285375.0,315000.0,333500.0,400250.0,426000.0,389000.0,375000.0,355000.0,346500.0,353500.0,375000.0,432750.0,455500.0,561500.0,625000.0,690000.0,675000.0,735000.0,850000.0,917250.0
98125,5,68457.5,55000.0,51000.0,74250.0,71220.0,75250.0,83000.0,128000.0,142000.0,152500.0,135500.0,129875.0,134000.0,137500.0,132500.0,154470.0,182500.0,201500.0,215000.0,221475.0,232700.0,254000.0,303060.0,320000.0,399975.0,416675.0,400000.0,400000.0,365000.0,337500.0,332279.0,364125.0,390000.0,445000.0,529950.0,659000.0,725000.0,697500.0,765750.0,905000.0,1150000.0
98126,1,,,,,,,,,,140000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,235000.0,,,,
98126,2,,53500.0,,,45750.0,46225.0,,51000.0,83000.0,47000.0,69250.0,117000.0,124500.0,,241500.0,112000.0,110000.0,97500.0,148500.0,,72000.0,130000.0,,,373000.0,,,,,,,234529.5,,,325000.0,460000.0,,397500.0,,1800000.0,
98126,3,56500.0,57000.0,59750.0,66750.0,68500.0,69500.0,69975.0,85000.0,105000.0,114000.0,115250.0,122500.0,123000.0,125000.0,133750.0,142000.0,152950.0,180000.0,198975.0,223950.0,234500.0,250000.0,294000.0,326000.0,360500.0,395000.0,380000.0,311250.0,323450.0,289250.0,297539.0,315000.0,366000.0,455000.0,457000.0,580000.0,591500.0,630000.0,650000.0,730000.0,795000.0
98126,4,69500.0,63500.0,70250.0,61750.0,65500.0,69950.0,72500.0,88950.0,145000.0,133250.0,120500.0,129950.0,129250.0,130000.0,136500.0,146000.0,165000.0,185000.0,224180.0,229000.0,249925.0,268500.0,295000.0,334975.0,380000.0,399975.0,384000.0,350000.0,333500.0,295000.0,330000.0,360000.0,423000.0,465500.0,461000.0,600000.0,650000.0,665000.0,661500.0,713750.0,850000.0
98126,5,69000.0,62500.0,45500.0,64500.0,64950.0,51450.0,59875.0,82000.0,99000.0,145250.0,120000.0,129005.0,119975.0,133375.0,133700.0,144725.0,163925.0,189750.0,207500.0,238000.0,240000.0,271400.0,303250.0,349250.0,396750.0,382000.0,421500.0,358750.0,325000.0,308750.0,285000.0,344000.0,379500.0,436000.0,518000.0,549000.0,597159.5,605000.0,685000.0,755000.0,935000.0
98133,1,,,,,,,,,,,,77750.0,,,,,116950.0,,,,,,,,,,,,,85000.0,,,,174800.0,,,,1465000.0,550000.0,800000.0,
98133,2,35000.0,55950.0,80000.0,,74950.0,58500.0,,,,,106000.0,130000.0,120500.0,135000.0,139250.0,138500.0,107000.0,180000.0,232000.0,182500.0,,,,292000.0,279950.0,,,160000.0,,,245784.0,291000.0,,416500.0,330000.0,390500.0,460000.0,545000.0,475000.0,500000.0,915000.0
98133,3,77600.0,79950.0,71950.0,78500.0,79000.0,79000.0,92500.0,110000.0,138000.0,131250.0,135000.0,132500.0,139253.5,136500.0,147500.0,164500.0,180000.0,199000.0,219000.0,225000.0,235000.0,250000.0,279950.0,317750.0,350000.0,379678.0,364000.0,329500.0,300000.0,285000.0,289950.0,320000.0,349975.0,400000.0,450000.0,539695.0,570000.0,570000.0,615000.0,725000.0,850000.0
98133,4,68475.0,70000.0,75000.0,79000.0,81950.0,85375.0,88125.0,98000.0,155000.0,135000.0,133500.0,130800.0,141975.0,136990.0,140000.0,154475.0,165000.0,185000.0,213500.0,215000.0,242000.0,250000.0,264000.0,327250.0,360000.0,375000.0,357000.0,330000.0,318500.0,286650.0,290000.0,331475.0,368475.0,417000.0,483625.0,572500.0,603500.0,585000.0,650000.0,739000.0,935000.0
98133,5,75500.0,77250.0,71375.0,84000.0,69750.0,66500.0,84950.0,89950.0,130000.0,126000.0,126750.0,124750.0,130250.0,138000.0,137199.0,144900.0,167000.0,204950.0,202500.0,220000.0,229950.0,242725.0,265000.0,308350.0,360000.0,380000.0,347500.0,346160.0,299000.0,290000.0,286500.0,335500.0,350000.0,419600.0,475000.0,590000.0,590900.0,642500.0,652000.0,795000.0,899990.0
98134,3,,,,,,,,,,,,,,,,,,,228100.0,,269950.0,,,,,,,,,,,,,,,575000.0,,,,,
98134,5,,,,,,,,,,,,106000.0,,,,,,,165000.0,,,,,,334950.0,,,,,,,,,520000.0,,,480000.0,660000.0,,,
98136,1,,,,,,,,,,,,,,,,,,,,,,,,,,290799.5,,,,,351750.0,,,,,,,,,605000.0,
98136,2,,35000.0,,,,,,,,,,,72000.0,130000.0,98500.0,,170000.0,,,,,429900.0,325000.0,,,,,300000.0,,,,,,,,,500000.0,315000.0,659600.0,579500.0,
98136,3,63500.0,82500.0,68500.0,100000.0,70000.0,95750.0,90000.0,123600.0,160000.0,152000.0,143750.0,160000.0,165000.0,157950.0,175000.0,175300.0,230000.0,250000.0,269950.0,267000.0,319000.0,334950.0,362650.0,438000.0,550000.0,528500.0,453000.0,460000.0,474950.0,390000.0,393000.0,448800.0,480000.0,535000.0,639150.0,685000.0,803000.0,710000.0,847000.0,880000.0,888750.0
98136,4,56061.0,69975.0,80250.0,79000.0,78000.0,107500.0,87000.0,114000.0,144866.5,137500.0,148500.0,140000.0,147000.0,159500.0,169725.0,185000.0,201500.0,239950.0,275000.0,270000.0,279975.0,305000.0,343250.0,410000.0,465500.0,499000.0,442250.0,395000.0,420000.0,392000.0,385000.0,423500.0,480100.0,550000.0,625000.0,750000.0,739000.0,750000.0,808500.5,837000.0,1022500.0
98136,5,,112000.0,98000.0,68500.0,77000.0,142000.0,68750.0,91000.0,155950.0,168475.0,141000.0,169000.0,158500.0,159950.0,167250.0,179200.0,187500.0,229000.0,269500.0,259950.0,304000.0,327250.0,408000.0,454256.0,530000.0,574950.0,499950.0,413500.0,485000.0,457000.0,442500.0,467000.0,549000.0,601500.0,623250.0,725000.0,830000.0,805000.0,839500.0,975000.0,1097500.0
98144,1,,,,,,,,,,,,,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,
98144,2,,81000.0,,,,,68500.0,50000.0,,,,,70000.0,66300.0,79950.0,119900.0,108350.0,157000.0,10000.0,,270000.0,,256000.0,352000.0,137250.0,322000.0,270000.0,,,,,,333000.0,,,525000.0,650000.0,450000.0,759000.0,609000.0,
98144,3,64000.0,76500.0,61250.0,64500.0,67000.0,67000.0,92070.0,89750.0,109750.0,124000.0,125000.0,128000.0,125000.0,128250.0,138950.0,155000.0,158500.0,211000.0,214500.0,245500.0,261000.0,280050.0,345000.0,361500.0,397679.0,436000.0,382500.0,370000.0,392900.0,364905.0,341375.0,412000.0,425000.0,558000.0,565000.0,660000.0,735750.0,772000.0,802750.0,847500.0,1031000.0
98144,4,73975.0,80000.0,95500.0,81250.0,65000.0,112500.0,94817.5,83000.0,96500.0,123500.0,117000.0,134570.5,116000.0,132000.0,150000.0,162127.0,187950.0,225000.0,255000.0,252000.0,277250.0,275000.0,330000.0,392600.0,460000.0,455000.0,425000.0,375000.0,390000.0,357000.0,421000.0,384500.0,477500.0,540000.0,605000.0,725000.0,803000.0,785000.0,830000.0,922500.0,930000.0
98144,5,72000.0,152500.0,27500.0,,89750.0,120000.0,139000.0,152500.0,103000.0,246250.0,164250.0,140000.0,135000.0,148312.5,170000.0,214975.0,265000.0,229000.0,295000.0,355000.0,434000.0,339900.0,340000.0,419000.0,562500.0,546000.0,532000.0,542500.0,535000.0,500000.0,490000.0,622875.0,583000.0,592722.0,690200.0,720000.0,822500.0,872000.0,900000.0,1130000.0,1277500.0
98146,1,,,,,,,,,52000.0,,,,73000.0,,90000.0,98250.0,,60000.0,,,,149570.0,,,225000.0,218000.0,,,,,,,,,,157000.0,,,,,
98146,2,145000.0,,35294.0,44188.0,76500.0,54400.0,55000.0,101000.0,119950.0,,46000.0,87000.0,101000.0,85000.0,128950.0,,86500.0,,167975.0,,118950.0,219000.0,218250.0,249600.0,240000.0,239950.0,,81340.0,,,181173.0,163500.0,,,296000.0,,247000.0,320000.0,324750.0,448500.0,375000.0
98146,3,59000.0,61000.0,57900.0,68975.0,72500.0,69225.0,79950.0,84000.0,105000.0,115000.0,110000.0,113000.0,112000.0,119900.0,123250.0,129900.0,139950.0,160500.0,177500.0,182250.0,191000.0,214000.0,235000.0,259950.0,314000.0,326500.0,305000.0,272500.0,234975.0,188000.0,195000.0,248900.0,265000.0,307500.0,385000.0,450000.0,486000.0,486944.0,537475.0,576500.0,630500.0
